t_s,flux,flux_err
62.3265,8.78163e-09,1.17088e-09
63.0204,8.92455e-09,1.14946e-09
63.8199,7.9118e-09,1.0184e-09
64.7093,6.40867e-09,8.10112e-10
66.245,5.5043e-09,5.11502e-10
75.3996,2.79628e-09,4.16849e-10
76.0562,3.19561e-09,4.76378e-10
76.6497,3.33579e-09,4.97274e-10
77.2768,3.30758e-09,5.0249e-10
77.9281,3.05043e-09,4.54735e-10
78.6402,2.63369e-09,4.00112e-10
79.4678,2.47706e-09,3.76317e-10
80.3442,1.99331e-09,3.08665e-10
81.1579,2.70985e-09,4.03966e-10
82.0103,2.37255e-09,3.60441e-10
82.8569,2.50739e-09,3.73784e-10
83.6792,2.04092e-09,3.04247e-10
84.6276,2.43767e-09,3.63391e-10
85.4241,2.91412e-09,4.34418e-10
86.1353,2.53514e-09,3.77924e-10
87.0367,2.11225e-09,3.27085e-10
88.025,1.88543e-09,2.86439e-10
89.116,2.01079e-09,2.99757e-10
90.209,2.08193e-09,3.10362e-10
91.1623,2.09306e-09,3.12021e-10
92.216,1.7057e-09,2.97364e-10
93.323,2.02114e-09,3.01303e-10
94.287,1.94088e-09,2.8934e-10
95.3322,2.20893e-09,3.35593e-10
96.317,1.84385e-09,2.74876e-10
97.559,1.62e-09,2.46121e-10
98.766,1.70468e-09,2.5413e-10
100.056,1.35183e-09,2.09337e-10
101.303,2.05979e-09,3.00468e-10
102.534,1.50136e-09,2.28095e-10
103.829,1.38132e-09,2.26762e-10
105.222,1.66496e-09,2.48212e-10
106.516,1.38315e-09,2.06199e-10
108.008,1.26129e-09,1.88032e-10
109.712,1.2672e-09,1.96233e-10
111.12,1.48964e-09,2.26319e-10
112.883,1.04027e-09,1.58046e-10
114.572,1.38534e-09,2.10472e-10
115.815,1.34564e-09,2.0444e-10
117.316,1.58586e-09,2.40934e-10
118.487,1.61504e-09,2.45368e-10
119.896,1.36959e-09,2.04177e-10
121.255,1.51273e-09,2.2552e-10
122.484,1.81818e-09,2.71052e-10
124.138,9.68125e-10,1.5893e-10
125.833,1.36729e-09,2.01606e-10
127.392,1.2695e-09,1.92871e-10
128.909,1.19123e-09,1.88058e-10
130.527,1.37e-09,2.12153e-10
132.112,1.05715e-09,1.63707e-10
133.891,1.3519e-09,2.01539e-10
