t_s,flux,flux_err
105.767,2.80063e-08,3.39937e-09
106.907,5.75391e-08,5.91968e-09
107.849,1.02034e-07,1.02829e-08
108.705,6.93879e-08,6.98034e-09
110.213,5.56671e-08,5.83703e-09
111.006,1.78536e-07,1.85403e-08
111.763,6.0109e-08,6.18452e-09
113.15,2.81184e-08,3.46316e-09
115.319,4.12559e-08,4.16461e-09
121.247,1.39541e-08,2.21318e-09
122.708,1.28234e-08,2.47215e-09
124.366,1.33941e-08,2.71446e-09
125.743,1.33389e-08,2.88275e-09
127.244,1.46757e-08,2.37618e-09
128.547,1.4927e-08,2.33491e-09
129.78,1.93443e-08,2.67887e-09
131.005,1.44559e-08,2.08427e-09
132.315,1.45725e-08,2.26736e-09
133.491,1.23271e-08,1.91774e-09
134.686,1.66473e-08,2.34349e-09
135.593,1.92137e-08,2.67517e-09
136.512,1.9801e-08,2.75811e-09
137.367,1.69599e-08,2.4222e-09
138.474,1.5782e-08,2.77203e-09
139.436,1.85677e-08,3.7004e-09
140.407,1.61933e-08,2.92008e-09
141.379,1.98348e-08,3.77041e-09
142.155,2.00596e-08,3.68516e-09
142.963,1.9686e-08,3.69245e-09
143.745,2.08303e-08,3.73487e-09
144.479,2.35859e-08,3.3646e-09
145.104,2.3774e-08,3.39015e-09
145.839,2.03599e-08,3.09442e-09
146.509,2.49882e-08,3.64464e-09
147.227,1.99399e-08,2.80236e-09
148.016,2.19674e-08,3.30722e-09
148.607,2.66109e-08,3.75289e-09
149.291,2.44216e-08,3.31313e-09
149.915,2.76465e-08,3.85493e-09
150.463,3.37261e-08,4.41045e-09
151.064,2.67218e-08,3.81413e-09
151.621,2.94443e-08,3.93961e-09
152.178,3.16903e-08,4.39952e-09
152.694,2.64662e-08,3.91929e-09
153.241,3.25281e-08,4.49895e-09
153.904,3.58545e-08,4.47356e-09
154.681,2.95132e-08,4.50867e-09
155.334,3.40794e-08,4.9303e-09
155.988,3.02863e-08,4.60775e-09
156.733,3.33049e-08,4.23116e-09
157.592,3.64319e-08,4.96027e-09
158.39,4.2528e-08,5.69852e-09
159.123,3.78759e-08,5.31512e-09
159.804,3.19629e-08,4.70203e-09
160.488,3.44726e-08,4.84003e-09
161.164,2.94804e-08,4.80178e-09
161.814,3.21405e-08,4.80555e-09
162.397,3.465e-08,5.38314e-09
163.088,2.35718e-08,3.58254e-09
163.908,2.72473e-08,4.5372e-09
164.75,1.94112e-08,3.33029e-09
165.695,2.47298e-08,4.29773e-09
166.417,2.55991e-08,4.70484e-09
167.307,1.9304e-08,3.11902e-09
168.134,2.43104e-08,3.91324e-09
169.033,2.47997e-08,4.10353e-09
169.717,2.94966e-08,4.38277e-09
170.364,2.79003e-08,4.14936e-09
171,3.20132e-08,4.61533e-09
171.796,2.31398e-08,4.00072e-09
172.605,2.47615e-08,4.58578e-09
173.39,2.15299e-08,3.40998e-09
174.219,2.4162e-08,3.69763e-09
175.076,2.22576e-08,3.30285e-09
175.915,2.26206e-08,3.45745e-09
176.809,1.70809e-08,2.82411e-09
177.821,2.37919e-08,3.34306e-09
178.749,1.89132e-08,2.65946e-09
179.867,1.68901e-08,2.44604e-09
180.982,1.94465e-08,2.75337e-09
181.953,1.93752e-08,2.71528e-09
182.829,2.63595e-08,3.77416e-09
183.661,2.06968e-08,2.92813e-09
184.661,1.88717e-08,2.7549e-09
185.593,2.16423e-08,3.24062e-09
186.427,2.51853e-08,3.71581e-09
187.009,2.92837e-08,4.18562e-09
187.826,2.17741e-08,3.07581e-09
188.767,2.15462e-08,3.08576e-09
189.688,1.75279e-08,2.56982e-09
190.735,1.59897e-08,2.23596e-09
191.891,1.9615e-08,2.88684e-09
192.833,1.97291e-08,3.11758e-09
193.639,2.39087e-08,3.73087e-09
194.477,2.33396e-08,3.33716e-09
195.36,2.11698e-08,3.138e-09
196.238,2.26168e-08,3.34903e-09
196.98,2.44852e-08,3.86678e-09
197.789,2.17923e-08,3.13186e-09
198.781,2.12457e-08,3.01749e-09
199.865,1.67303e-08,2.64954e-09
200.977,1.4757e-08,2.43241e-09
202.198,1.99223e-08,3.39639e-09
203.122,1.98496e-08,3.42447e-09
204.008,2.69311e-08,4.59134e-09
204.899,2.1158e-08,3.41065e-09
205.775,2.58977e-08,4.46045e-09
206.587,2.72035e-08,4.81833e-09
207.35,2.22594e-08,4.01298e-09
208.16,2.88745e-08,4.98612e-09
208.785,3.25834e-08,5.08559e-09
209.448,2.6426e-08,3.99701e-09
210.184,3.31299e-08,5.06785e-09
210.873,2.80912e-08,4.56893e-09
211.52,3.16412e-08,4.89362e-09
212.158,3.29169e-08,4.82669e-09
212.79,3.10568e-08,4.75408e-09
213.476,3.03844e-08,4.92016e-09
214.096,3.21376e-08,4.92987e-09
214.787,2.74878e-08,4.06422e-09
215.427,3.38145e-08,5.31417e-09
216.097,4.00172e-08,5.19148e-09
216.938,4.03928e-08,5.12766e-09
217.643,3.78448e-08,5.07161e-09
218.348,3.35557e-08,4.91583e-09
218.988,3.44487e-08,4.64879e-09
219.757,4.01785e-08,4.93017e-09
220.422,3.18737e-08,4.89654e-09
221.064,3.28725e-08,4.75371e-09
221.756,2.70848e-08,4.12128e-09
222.447,3.16764e-08,4.48946e-09
223.138,2.71605e-08,3.97147e-09
223.872,2.88805e-08,4.08214e-09
224.616,3.23098e-08,4.43816e-09
225.41,3.77702e-08,4.67723e-09
226.256,2.1939e-08,3.58368e-09
227.024,2.81006e-08,4.30119e-09
227.736,2.63965e-08,3.81007e-09
228.529,3.3657e-08,4.31283e-09
229.36,2.55535e-08,3.85865e-09
230.109,2.86069e-08,4.04296e-09
230.811,3.05238e-08,4.57656e-09
231.555,2.53677e-08,3.84391e-09
232.367,2.55572e-08,3.73422e-09
233.124,2.53103e-08,3.76255e-09
234.089,2.01531e-08,2.88692e-09
235.052,2.19592e-08,3.24734e-09
235.972,2.10525e-08,3.27951e-09
237.18,1.57365e-08,2.45202e-09
238.318,1.73815e-08,2.61577e-09
239.581,1.61076e-08,2.34934e-09
240.681,1.98532e-08,2.96425e-09
241.849,1.53548e-08,2.31078e-09
243.17,1.37527e-08,2.09401e-09
244.666,1.3592e-08,2.06215e-09
245.839,2.03456e-08,2.78027e-09
247.266,1.20271e-08,1.61448e-09
248.091,1.24712e-08,1.63818e-09
248.87,1.13996e-08,1.58478e-09
249.611,1.33732e-08,1.77611e-09
250.231,1.49108e-08,1.94319e-09
250.916,1.27378e-08,1.66405e-09
251.683,1.00711e-08,1.34324e-09
252.6,1.03355e-08,1.49354e-09
253.333,1.14508e-08,1.69985e-09
254.079,1.23189e-08,1.93875e-09
254.825,1.14771e-08,1.81774e-09
255.757,9.01331e-09,1.45409e-09
256.657,9.71067e-09,1.45351e-09
257.565,1.16767e-08,1.60714e-09
258.451,9.20578e-09,1.1881e-09
259.346,9.673e-09,1.3036e-09
260.348,8.54939e-09,1.13543e-09
261.242,7.94633e-09,1.14209e-09
262.374,9.62419e-09,1.29694e-09
263.429,7.47103e-09,1.03522e-09
264.543,6.88751e-09,9.80978e-10
265.768,8.96524e-09,1.27747e-09
266.72,9.18215e-09,1.38943e-09
267.847,6.28311e-09,9.93501e-10
269.129,8.07045e-09,1.23001e-09
270.418,6.91854e-09,1.08314e-09
271.756,7.58129e-09,1.1704e-09
272.997,6.85339e-09,9.32716e-10
274.084,7.23527e-09,1.03463e-09
275.041,5.16517e-09,7.74845e-10
276.262,5.57108e-09,7.36237e-10
277.352,5.10779e-09,6.70686e-10
278.53,5.48619e-09,7.15018e-10
279.536,5.5339e-09,6.99171e-10
280.22,4.29896e-09,5.44729e-10
280.789,5.80218e-09,7.10533e-10
281.398,4.28004e-09,5.24179e-10
282.031,4.84281e-09,6.13754e-10
282.583,5.16557e-09,6.32677e-10
283.21,4.87216e-09,6.17482e-10
283.784,4.39418e-09,5.38084e-10
284.492,4.23616e-09,5.18735e-10
285.116,3.38454e-09,5.0532e-10
285.677,4.88833e-09,6.08844e-10
286.348,3.7391e-09,4.73808e-10
287.097,3.58667e-09,4.52927e-10
287.871,3.33356e-09,4.97735e-10
288.481,4.05867e-09,4.96996e-10
289.163,3.55621e-09,5.05019e-10
289.71,3.57481e-09,5.47466e-10
290.305,3.60372e-09,5.38014e-10
290.868,3.60342e-09,5.37956e-10
291.433,3.2441e-09,4.84281e-10
292.116,4.24498e-09,5.19742e-10
292.697,3.28258e-09,4.90066e-10
293.293,3.60335e-09,5.3794e-10
293.911,2.79958e-09,4.28733e-10
294.564,3.13036e-09,4.79398e-10
295.264,2.35368e-09,3.51393e-10
295.951,3.51184e-09,5.24323e-10
296.587,2.85121e-09,4.25659e-10
297.249,3.01431e-09,4.50015e-10
297.914,2.98176e-09,4.45198e-10
298.597,3.37265e-09,5.03564e-10
299.216,2.47434e-09,3.78983e-10
299.988,2.50862e-09,3.84211e-10
300.756,2.46701e-09,3.77856e-10
301.599,2.67825e-09,4.10175e-10
302.295,3.02425e-09,4.51518e-10
303.047,2.51685e-09,3.75772e-10
303.775,2.9159e-09,4.35375e-10
304.569,2.05797e-09,3.07283e-10
305.631,1.87519e-09,2.79954e-10
306.488,3.11842e-09,4.77555e-10
307.177,2.93089e-09,4.37531e-10
308,2.06543e-09,3.08365e-10
308.92,2.56788e-09,3.83383e-10
309.651,2.48935e-09,3.71655e-10
310.605,1.89704e-09,2.83258e-10
311.897,1.41507e-09,2.11268e-10
313.035,1.94681e-09,2.90642e-10
314.312,1.41739e-09,2.17071e-10
315.597,1.81351e-09,2.70727e-10
316.805,1.5349e-09,2.2914e-10
318.263,1.29776e-09,2.09274e-10
319.522,1.79635e-09,2.68225e-10
320.638,1.59287e-09,2.37822e-10
322.048,1.29288e-09,1.93057e-10
323.682,1.47046e-09,2.19591e-10
324.981,1.33936e-09,2.05151e-10
326.536,1.13706e-09,1.74174e-10
328.203,1.04859e-09,1.60623e-10
330.169,1.09335e-09,1.71834e-10
331.852,9.95722e-10,1.52525e-10
333.828,9.3692e-10,1.39892e-10
336.459,7.40771e-10,1.10604e-10
339.283,7.52851e-10,1.12412e-10
341.685,7.3584e-10,1.09864e-10
344.565,5.9323e-10,9.08669e-11
348.152,5.11464e-10,8.03789e-11
351.715,4.35546e-10,6.84497e-11
356.139,5.0474e-10,7.73126e-11
360.634,4.22563e-10,6.3098e-11
364.813,4.59085e-10,6.85452e-11
369.813,2.92595e-10,5.55674e-11
