t_s,flux,flux_err
130.649,3.12712e-09,4.79482e-10
131.346,3.52464e-09,4.44632e-10
132.088,3.19011e-09,4.8555e-10
132.673,3.17077e-09,4.43742e-10
133.345,2.96417e-09,4.53366e-10
133.976,2.91464e-09,4.46894e-10
134.612,3.03119e-09,4.59595e-10
135.222,3.14572e-09,4.88583e-10
135.915,3.15772e-09,4.41588e-10
136.558,3.13507e-09,4.66342e-10
137.176,3.20968e-09,4.93823e-10
137.797,2.7178e-09,4.18427e-10
138.462,3.01121e-09,4.86277e-10
139.118,2.49331e-09,4.03333e-10
139.9,2.33557e-09,3.63374e-10
140.667,2.26452e-09,3.61693e-10
141.517,2.48929e-09,3.89736e-10
142.397,2.1204e-09,3.33714e-10
143.296,2.44758e-09,3.81336e-10
144.247,1.8444e-09,3.09385e-10
145.512,1.3079e-09,2.15963e-10
146.684,2.01645e-09,3.2811e-10
147.625,2.38425e-09,3.794e-10
148.628,1.77694e-09,2.86146e-10
149.686,1.91873e-09,3.10167e-10
150.771,1.9027e-09,3.10636e-10
151.983,1.49451e-09,2.39778e-10
153.332,1.31408e-09,2.12639e-10
155.237,9.27407e-10,1.51353e-10
157.575,8.74452e-10,1.47048e-10
159.849,8.42092e-10,1.40641e-10
161.979,8.12264e-10,1.34822e-10
164.281,9.99469e-10,1.61256e-10
166.528,7.56355e-10,1.21977e-10
169.35,6.18699e-10,1.00976e-10
172.635,5.88733e-10,9.34834e-11
175.947,5.3672e-10,8.4997e-11
180.458,4.23612e-10,6.65466e-11
185.766,3.32003e-10,5.24953e-11
191.243,3.70485e-10,5.72547e-11
196.251,2.62648e-10,5.19375e-11
201.645,1.94463e-10,3.71854e-11
224.292,7.14401e-11,1.60565e-11
262.133,2.9201e-11,6.55634e-12
336.436,1.76924e-11,3.97645e-12
463.438,1.1481e-11,2.52997e-12
638.209,8.02416e-12,1.47409e-12
4192.95,3.76788e-12,8.46894e-13
4433.32,3.49224e-12,7.8494e-13
4665.02,4.28006e-12,9.62016e-13
4912.65,3.84735e-12,8.67007e-13
5137.51,4.4404e-12,9.94828e-13
5347.97,3.95977e-12,8.93502e-13
5599.02,3.27276e-12,7.37041e-13
5862.29,2.77333e-12,7.18542e-13
6106.24,3.1055e-12,7.37258e-13
6407.85,4.26219e-12,7.84918e-13
10340.4,1.64402e-12,4.35376e-13
11054.9,3.59773e-12,8.12095e-13
11839,2.4728e-12,5.10672e-13
15913.3,1.47298e-12,3.84614e-13
16361.1,1.73388e-12,4.53164e-13
16731.3,2.39678e-12,6.0261e-13
17206.2,1.58036e-12,3.76284e-13
21630,1.07598e-12,2.81328e-13
22256.4,1.25318e-12,3.27329e-13
23013.2,8.89697e-13,2.01661e-13
27511.1,7.88359e-13,2.06041e-13
28349.5,7.99378e-13,2.03004e-13
29009.6,1.24567e-12,2.97222e-13
33562,6.41026e-13,1.68925e-13
34660.2,4.63192e-13,1.22121e-13
39104.2,7.51475e-13,1.96909e-13
40557.9,5.87325e-13,1.2524e-13
45826.2,5.09742e-13,1.00304e-13
52823,2.67726e-13,7.06679e-14
57514.4,4.28562e-13,1.05885e-13
63064.8,4.25697e-13,8.60294e-14
71494,2.84183e-13,5.0648e-14
86468.3,3.53664e-13,7.89409e-14
95534.9,2.25444e-13,4.83626e-14
