t_s,flux,flux_err
96.2303,3.24433e-10,5.92341e-11
101.355,2.47676e-10,3.96646e-11
131.765,2.67533e-10,5.88895e-11
141.723,5.51275e-10,9.36681e-11
151.64,5.44214e-10,9.3833e-11
160.886,6.85257e-10,1.21482e-10
168.863,5.08367e-10,9.02942e-11
180.4,4.67366e-10,7.72768e-11
192.833,3.62485e-10,7.58828e-11
203.749,3.31608e-10,6.52616e-11
216.997,3.79714e-10,6.43502e-11
230.762,2.93311e-10,6.14019e-11
243.43,2.56558e-10,5.75421e-11
253.221,3.44298e-10,7.5349e-11
269.217,1.61432e-10,3.64836e-11
289.898,2.04219e-10,4.372e-11
307.218,1.76216e-10,3.78294e-11
331.572,1.41101e-10,3.02074e-11
354.137,1.86803e-10,3.90024e-11
374.613,1.49388e-10,3.12318e-11
400.975,1.27963e-10,2.87875e-11
428.216,1.22538e-10,2.6895e-11
451.644,1.60037e-10,3.59485e-11
477.721,1.04498e-10,2.29687e-11
505.796,1.16277e-10,2.62785e-11
528.905,1.91909e-10,4.21817e-11
554.164,1.30249e-10,2.80001e-11
576.647,1.49385e-10,3.274e-11
603.039,1.50426e-10,3.28731e-11
620.239,1.67024e-10,3.66057e-11
645.296,9.1643e-11,2.06797e-11
680.955,1.42647e-10,3.2091e-11
699.503,1.50051e-10,3.2886e-11
728.305,1.10123e-10,2.35756e-11
764.284,7.98259e-11,1.80406e-11
789.567,2.4005e-10,5.13908e-11
816.357,1.02969e-10,2.26327e-11
841.304,1.84733e-10,4.16223e-11
857.36,1.66851e-10,3.66209e-11
4375.19,3.90277e-11,8.59632e-12
4480.61,5.38712e-11,1.18215e-11
4573.95,4.67802e-11,1.05529e-11
4657.63,6.29639e-11,1.41898e-11
4764.04,3.45022e-11,7.78317e-12
4905.5,3.00737e-11,6.81096e-12
5046.99,4.10786e-11,9.00588e-12
5150.16,2.86541e-11,6.43943e-12
5236.56,3.71845e-11,8.34014e-12
5347.56,3.45058e-11,7.79932e-12
5462.69,3.9831e-11,8.78972e-12
5579.38,4.06808e-11,9.15898e-12
5694.98,4.39156e-11,9.88726e-12
5857.94,2.83498e-11,4.7793e-12
10013.6,2.77308e-11,6.24011e-12
10089.8,1.95557e-11,4.39587e-12
10174.6,1.89065e-11,4.24994e-12
10239,2.59008e-11,5.79768e-12
10300.6,2.98723e-11,6.69371e-12
10351.9,2.59332e-11,5.83561e-12
10417.4,2.06912e-11,4.64621e-12
10504.4,1.88075e-11,4.22322e-12
10578.5,2.44309e-11,5.37969e-12
10631.8,3.12148e-11,6.97985e-12
10708.5,1.88053e-11,4.12013e-12
10781,2.28816e-11,5.15436e-12
10879.3,1.25565e-11,2.81955e-12
10972.9,2.01826e-11,4.53679e-12
11038.1,2.10725e-11,4.76701e-12
11137.6,1.74704e-11,3.92298e-12
11220.2,1.83493e-11,4.12904e-12
11316.6,1.44339e-11,3.25485e-12
11411.4,1.66971e-11,3.76123e-12
11502,2.32096e-11,5.20623e-12
11629.6,1.49295e-11,2.61889e-12
15786.8,1.14596e-11,2.5864e-12
15876.6,1.68768e-11,3.81699e-12
15979.4,1.15473e-11,2.53973e-12
16063.6,1.73381e-11,3.88492e-12
16141.2,1.27041e-11,2.86432e-12
16239,1.39775e-11,3.13514e-12
16332.8,1.1896e-11,2.6877e-12
16430.8,1.68985e-11,3.79424e-12
16541.9,9.21825e-12,2.08704e-12
16660.1,1.14405e-11,2.58474e-12
16800.4,1.6888e-11,3.80328e-12
16903.9,1.29143e-11,2.90266e-12
17035.5,1.39024e-11,3.13415e-12
17172,1.22584e-11,2.75525e-12
17317.7,9.447e-12,1.659e-12
21607.4,7.91712e-12,1.77611e-12
21776.6,1.25197e-11,2.8261e-12
21911.8,9.70836e-12,2.17795e-12
22012.2,9.17365e-12,2.06475e-12
22121.8,8.48397e-12,1.92637e-12
22232.3,9.28459e-12,2.04724e-12
22363,6.58491e-12,1.47564e-12
22486.7,1.54569e-11,3.49706e-12
22623.6,8.08761e-12,1.81634e-12
22733.8,1.02752e-11,2.30762e-12
22841.4,7.10541e-12,1.60099e-12
22972.7,9.08303e-12,2.05108e-12
23110.3,7.26876e-12,1.29817e-12
27343.7,6.46281e-12,1.46298e-12
27525.2,6.69681e-12,1.51255e-12
27700.9,8.58196e-12,1.94051e-12
27878,7.6391e-12,1.72345e-12
28046.8,7.19859e-12,1.62771e-12
28256.2,6.79459e-12,1.54328e-12
28608.2,4.91046e-12,8.00418e-13
38650.8,3.43392e-12,8.99428e-13
38856.4,4.7951e-12,1.05249e-12
39127.9,1.95517e-12,5.11053e-13
39400.7,3.62561e-12,9.50618e-13
39608.3,2.73711e-12,7.15443e-13
39802.1,6.35508e-12,1.43085e-12
40054.2,4.50162e-12,7.45281e-13
44569.4,6.13018e-12,1.38143e-12
44808.6,2.13807e-12,5.64261e-13
61647.2,3.30431e-12,8.64478e-13
61901.8,2.32473e-12,6.10688e-13
62175.3,2.51911e-12,6.61074e-13
62506.7,2.43311e-12,6.37853e-13
62714,3.11451e-12,8.20678e-13
63039.8,2.31697e-12,4.89547e-13
67686.8,1.59663e-12,4.0573e-13
68454.2,2.15936e-12,4.57443e-13
73013.5,2.27413e-12,5.93003e-13
73347.8,1.85648e-12,4.8438e-13
73636.9,3.33245e-12,8.66443e-13
73950.4,1.69333e-12,4.43622e-13
74310.5,2.39119e-12,5.87435e-13
78770.5,2.41515e-12,6.30015e-13
96194.9,1.26559e-12,3.14732e-13
102025,1.2006e-12,2.24169e-13
215946,6.2496e-13,1.22518e-13
