t_s,flux,flux_err
73.8923,1.03677e-09,1.54616e-10
78.117,7.25768e-10,9.94582e-11
91.742,3.91552e-10,5.98953e-11
96.759,2.68785e-10,5.2434e-11
100.863,3.34099e-10,6.3775e-11
105.924,2.58128e-10,4.99792e-11
110.679,3.4533e-10,6.63507e-11
115.402,3.65131e-10,7.2336e-11
119.797,2.56424e-10,5.59621e-11
126.011,3.51896e-10,7.35167e-11
130.769,5.07242e-10,9.30672e-11
135.778,5.57971e-10,1.07384e-10
140.907,4.76487e-10,9.05799e-11
146.689,4.19353e-10,8.00038e-11
152.74,5.25859e-10,9.82899e-11
157.678,4.29393e-10,8.09422e-11
163.553,2.99283e-10,7.21019e-11
168.602,2.72486e-10,5.77458e-11
175.772,2.5882e-10,5.57705e-11
181.425,2.60892e-10,5.41816e-11
188.36,2.22182e-10,4.56903e-11
211.348,1.79336e-10,4.03875e-11
233.26,1.01713e-10,2.29719e-11
265.161,1.00486e-10,2.26948e-11
291.591,1.53925e-10,3.44676e-11
314.708,7.68848e-11,1.72901e-11
357.304,8.02822e-11,1.76864e-11
411.282,6.13842e-11,1.38438e-11
465.587,4.13129e-11,9.33056e-12
571.378,3.1497e-11,6.91058e-12
3959.81,2.6759e-12,6.98576e-13
4174.86,3.44706e-12,9.02626e-13
4422.66,2.81463e-12,7.37768e-13
4598.89,3.25151e-12,8.46287e-13
4827.46,3.44138e-12,8.99321e-13
5072.01,2.74651e-12,7.21372e-13
5339.02,2.41368e-12,6.35888e-13
5626.43,2.69193e-12,6.80615e-13
5850.43,4.05173e-12,9.15579e-13
6170.07,3.09832e-12,5.81945e-13
9997.22,1.27249e-12,3.36201e-13
10488.9,1.93757e-12,4.37462e-13
15974.1,7.10312e-13,1.72374e-13
21934.2,8.10225e-13,1.63058e-13
27689.1,4.80589e-13,1.18591e-13
33813.3,4.07239e-13,1.09976e-13
41169.5,2.86412e-13,7.60697e-14
45805.1,4.37093e-13,1.00419e-13
65387.4,2.36145e-13,4.94004e-14
74336.2,2.71458e-13,7.34781e-14
