t_s,flux,flux_err
72.498,8.71185e-10,2.02915e-10
76.422,1.16009e-09,2.43304e-10
79.439,1.16845e-09,2.29632e-10
83.335,1.15796e-09,1.91971e-10
87.18,1.17472e-09,1.88579e-10
91.243,1.03184e-09,1.55797e-10
95.022,1.29862e-09,2.01584e-10
99.165,9.78197e-10,1.49006e-10
103.725,1.15699e-09,1.82919e-10
107.802,1.08292e-09,1.68027e-10
111.927,9.89742e-10,1.50822e-10
116.319,1.09371e-09,1.66514e-10
120.695,1.03793e-09,1.68058e-10
124.47,1.35219e-09,2.03568e-10
128.434,9.8156e-10,1.5819e-10
132.529,1.25584e-09,1.95636e-10
136.123,9.99133e-10,1.55647e-10
140.414,9.92962e-10,1.64269e-10
145.748,7.90961e-10,1.36828e-10
150.573,9.52745e-10,1.68381e-10
155.47,9.6941e-10,1.79506e-10
160.095,7.97883e-10,1.55952e-10
165.137,7.38731e-10,1.43877e-10
170.786,6.08723e-10,1.23793e-10
178.99,5.36964e-10,1.13119e-10
185.593,6.26609e-10,1.27634e-10
191.628,6.38244e-10,1.34887e-10
210.777,3.45732e-10,8.10973e-11
233.615,3.13259e-10,7.50845e-11
242.292,3.4029e-10,7.5835e-11
282.879,2.24611e-12,4.13147e-13
