t_s,flux,flux_err
89.276,7.98413e-10,1.25287e-10
91.713,5.30106e-10,8.31846e-11
94.933,4.93983e-10,7.7516e-11
98.443,5.18465e-10,7.92881e-11
101.654,4.70375e-10,7.01201e-11
105.128,4.79935e-10,7.33957e-11
109.157,3.80903e-10,5.67823e-11
113.403,4.28644e-10,6.5552e-11
117.418,4.85011e-10,7.2302e-11
120.962,2.76423e-10,6.06951e-11
124.49,5.29258e-10,7.8898e-11
128.788,1.99163e-10,3.92856e-11
133.261,2.66529e-10,5.25737e-11
137.637,3.75835e-10,6.05311e-11
141.157,2.48492e-10,6.01615e-11
144.974,3.10076e-10,6.11636e-11
148.988,2.05016e-10,4.04401e-11
154.714,1.94179e-10,3.83025e-11
160.659,1.64159e-10,3.36867e-11
166.191,2.12692e-10,4.54359e-11
171.05,2.39394e-10,4.91256e-11
176.581,9.90534e-11,2.87255e-11
184.451,1.26125e-10,3.33451e-11
189.892,2.09126e-10,5.78706e-11
195.791,7.65027e-11,2.90671e-11
203.272,1.09158e-10,3.49102e-11
209.728,1.37275e-10,3.6293e-11
216.136,1.47512e-10,3.42256e-11
221.229,3.99623e-10,7.16247e-11
223.181,1.50037e-09,2.54761e-10
223.976,2.24076e-09,3.80479e-10
224.554,2.84655e-09,5.2443e-10
225.133,3.93651e-09,4.9774e-10
225.725,4.31825e-09,5.27567e-10
226.353,3.75424e-09,4.74692e-10
226.973,3.86397e-09,4.80222e-10
227.607,4.3702e-09,5.38993e-10
228.165,5.18451e-09,6.35567e-10
228.652,5.77584e-09,6.74299e-10
229.149,4.60528e-09,6.13597e-10
229.672,5.77595e-09,6.74312e-10
230.151,5.99267e-09,6.75362e-10
230.661,6.21682e-09,6.87651e-10
231.133,6.52184e-09,8.81252e-10
231.826,7.52705e-09,1.04303e-09
232.614,9.60898e-09,1.25495e-09
233.292,9.10798e-09,1.20449e-09
234.092,6.44313e-09,8.684e-10
234.995,6.50716e-09,8.62863e-10
235.947,7.10062e-09,9.72445e-10
236.854,7.65767e-09,9.94691e-10
237.551,1.01024e-08,1.28071e-09
238.263,7.90209e-09,9.85694e-10
239.044,1.03603e-08,1.33138e-09
239.841,6.73171e-09,8.79363e-10
240.686,8.54792e-09,1.1003e-09
241.459,7.94019e-09,1.02258e-09
242.228,8.35147e-09,1.09131e-09
242.899,1.05521e-08,1.31441e-09
243.578,9.3368e-09,1.27524e-09
244.284,7.54311e-09,1.07607e-09
245.009,8.99382e-09,1.22762e-09
245.667,9.00448e-09,1.24947e-09
246.409,7.40781e-09,1.06169e-09
247.185,9.68343e-09,1.22547e-09
247.744,1.18104e-08,1.51679e-09
248.401,8.29988e-09,1.17205e-09
249.143,9.15873e-09,1.17364e-09
249.768,9.34662e-09,1.25345e-09
250.438,8.11858e-09,1.14094e-09
4681.03,1.12371e-10,2.52046e-11
4721.9,8.44735e-11,1.91545e-11
4784.35,8.74927e-11,1.79516e-11
4822.32,1.11484e-10,2.50443e-11
4867.19,8.34661e-11,1.88085e-11
4914.84,1.17617e-10,2.58559e-11
4959.95,7.91796e-11,1.78982e-11
5012.87,8.45048e-11,1.8925e-11
5057.62,9.26854e-11,2.08537e-11
5104.63,8.32652e-11,1.88511e-11
5158.16,7.98272e-11,1.79885e-11
5200.8,1.19725e-10,2.69374e-11
5238.51,1.28195e-10,2.68746e-11
5271.57,1.41742e-10,3.03044e-11
5319.5,6.94167e-11,1.56426e-11
5364.77,1.19811e-10,2.68735e-11
5401.49,8.83916e-11,1.98876e-11
5443.77,1.35927e-10,2.98369e-11
5495.69,7.95097e-11,1.74787e-11
5544.65,7.28575e-11,1.63925e-11
5588.93,1.40517e-10,3.14205e-11
5629.18,8.325e-11,1.83825e-11
5696.29,6.57798e-11,1.41432e-11
5767.42,5.84976e-11,1.28977e-11
5825.11,1.04141e-10,2.28259e-11
5878.9,8.0522e-11,1.71914e-11
5931.65,6.77094e-11,1.46408e-11
5992.15,1.04209e-10,2.28073e-11
6041.24,8.40103e-11,1.89018e-11
6091.11,9.21073e-11,1.97759e-11
6140.28,8.36921e-11,1.88595e-11
6196.94,7.27494e-11,1.64447e-11
6243.71,1.04724e-10,2.36356e-11
6290.95,6.66748e-11,1.50951e-11
6352.51,6.94168e-11,1.5765e-11
6421.31,6.63339e-11,1.36886e-11
10485.6,3.90561e-11,8.81004e-12
10598,3.86908e-11,8.75331e-12
10687.5,5.85627e-11,1.32102e-11
10772.7,3.67233e-11,8.38212e-12
10873.8,6.47761e-11,1.46118e-11
10964.5,4.26534e-11,9.62151e-12
11064.8,4.36842e-11,9.85402e-12
11173.3,4.50053e-11,1.01372e-11
11270.4,4.02578e-11,8.66313e-12
11372.1,5.69919e-11,1.27996e-11
11463.9,4.59705e-11,1.04463e-11
11537.6,4.89444e-11,1.10894e-11
11643.9,5.0459e-11,1.13822e-11
11735,4.64296e-11,1.05041e-11
11823,5.95087e-11,1.34631e-11
11909.4,4.2619e-11,9.71341e-12
12019,3.62314e-11,8.16089e-12
12129.8,4.28458e-11,9.70761e-12
12258.4,3.16279e-11,7.2084e-12
12395.2,3.16362e-11,7.19962e-12
12553,2.96249e-11,6.6582e-12
12669.9,4.74459e-11,1.06181e-11
12798.5,3.47409e-11,6.34895e-12
16236,3.14769e-11,7.08216e-12
16294,2.86952e-11,6.43631e-12
16348.1,3.9023e-11,8.75282e-12
16408,2.6268e-11,5.91936e-12
16483.2,2.06674e-11,4.65729e-12
16556.3,2.86645e-11,6.44937e-12
16630,1.87743e-11,4.21759e-12
16694.5,3.63768e-11,7.96147e-12
16749.4,3.66166e-11,8.00215e-12
16811.1,1.98914e-11,4.48242e-12
16883,4.23808e-11,9.04832e-12
16953.2,2.12742e-11,4.80151e-12
17028.9,2.08277e-11,4.72279e-12
17103.8,2.72623e-11,6.09603e-12
17175.5,2.12771e-11,4.77984e-12
17262.7,1.94445e-11,4.39538e-12
17350.7,2.70974e-11,5.93058e-12
17418.9,2.09468e-11,4.7276e-12
17499.7,2.44581e-11,5.36082e-12
17582.9,2.37875e-11,5.40239e-12
17635.2,3.3353e-11,7.48104e-12
17705,2.30577e-11,5.17182e-12
17764.5,3.82255e-11,8.34149e-12
17828.1,2.54964e-11,5.75443e-12
17890.8,2.38475e-11,5.36557e-12
17968.9,2.79998e-11,6.14618e-12
18036.8,1.83597e-11,4.15018e-12
18125.1,2.52281e-11,5.70277e-12
18183.4,3.2659e-11,7.17951e-12
18256.9,2.13039e-11,4.80072e-12
18329.6,2.44672e-11,5.47948e-12
18385.2,2.83466e-11,6.3483e-12
18448.7,3.10684e-11,6.8097e-12
18526.9,1.88958e-11,4.27135e-12
18597.7,2.53669e-11,5.69859e-12
18703.9,1.69204e-11,3.22968e-12
22038,2.25383e-11,5.06743e-12
22111.9,2.16754e-11,4.87343e-12
22207,2.20912e-11,4.95057e-12
