t_s,flux,flux_err
64.3794,2.62415e-09,3.91688e-10
64.9538,2.72457e-09,4.06169e-10
65.6432,2.28175e-09,3.40152e-10
66.184,2.91781e-09,4.34972e-10
66.8175,1.86812e-09,2.78489e-10
67.6145,1.9524e-09,2.91051e-10
68.2912,2.45029e-09,3.65272e-10
69.0207,1.81778e-09,2.70982e-10
69.8289,1.74572e-09,2.60238e-10
70.8288,2.03311e-09,2.46554e-10
79.47,1.20713e-09,1.89423e-10
80.797,1.23502e-09,1.88869e-10
82.1,1.24209e-09,1.8995e-10
83.348,1.00025e-09,1.52966e-10
84.962,1.0564e-09,1.57479e-10
86.374,1.14998e-09,1.75864e-10
87.5376,1.56153e-09,2.38802e-10
88.566,1.41701e-09,2.11236e-10
89.6015,1.75275e-09,2.58431e-10
90.659,1.05171e-09,1.65035e-10
92.071,1.34693e-09,2.0079e-10
93.243,1.3706e-09,2.09603e-10
94.457,1.14333e-09,1.70439e-10
95.6374,1.58027e-09,2.35574e-10
96.848,1.28162e-09,1.95996e-10
98.051,1.25523e-09,1.8712e-10
99.188,1.5179e-09,2.26277e-10
100.42,1.15121e-09,1.71613e-10
101.884,1.05107e-09,1.56686e-10
103.44,9.57226e-10,1.42696e-10
105.098,1.09794e-09,1.63673e-10
106.604,1.06582e-09,1.58885e-10
108.03,1.01933e-09,1.51954e-10
109.64,9.77778e-10,1.4576e-10
111.597,7.78732e-10,1.16088e-10
113.659,7.0925e-10,1.0573e-10
115.932,6.52277e-10,1.02356e-10
118.004,7.29115e-10,1.11502e-10
120.564,6.61097e-10,9.85516e-11
123.057,5.90365e-10,8.80073e-11
125.551,5.80463e-10,8.87693e-11
128.48,5.1885e-10,7.93469e-11
131.52,5.78933e-10,8.85353e-11
133.8,5.91179e-10,8.81288e-11
137.344,4.18207e-10,6.23433e-11
140.975,3.97565e-10,5.92661e-11
144.632,4.53945e-10,6.76709e-11
148.719,2.2208e-10,4.05464e-11
153.047,3.06215e-10,5.59073e-11
156.42,3.15827e-10,5.76623e-11
160.487,2.44048e-10,4.45571e-11
165.021,2.1015e-10,4.14528e-11
168.477,2.9406e-10,5.57894e-11
173.45,1.79133e-10,3.27053e-11
179.309,1.73652e-10,3.17046e-11
185.386,1.71883e-10,3.13815e-11
191.507,1.65663e-10,3.02459e-11
198.344,1.31689e-10,2.59761e-11
223.771,1.0967e-10,2.40728e-11
251.531,9.20028e-11,2.01651e-11
296.591,3.99794e-11,9.05084e-12
356.592,5.01217e-11,1.12943e-11
433.86,2.70707e-11,5.94208e-12
544.635,2.42057e-11,5.50554e-12
622.993,3.74499e-11,8.45194e-12
705.957,3.64595e-11,8.19032e-12
781.154,3.51413e-11,7.88206e-12
848.652,3.7598e-11,8.49851e-12
919.4,4.34716e-11,9.82615e-12
974.771,4.36632e-11,9.9002e-12
1043.24,3.59587e-11,8.14062e-12
1122.15,3.17328e-11,7.04834e-12
1192.18,4.95642e-11,1.09115e-11
1274.19,2.57355e-11,5.79915e-12
1349.43,4.1715e-11,9.37092e-12
1412.39,4.30434e-11,9.65445e-12
1470.55,4.50627e-11,1.02016e-11
1514.98,5.76489e-11,1.29904e-11
1577.63,4.51563e-11,1.01597e-11
1629.48,3.98034e-11,8.96916e-12
1761.6,2.82945e-11,4.71815e-12
5026.73,1.34664e-11,3.02444e-12
5131.8,1.52021e-11,3.40675e-12
5223.13,1.11692e-11,2.51681e-12
5339.76,1.92295e-11,3.95045e-12
11108.2,5.46036e-12,1.2249e-12
11225.2,5.12484e-12,1.12982e-12
16912.6,4.08197e-12,9.23732e-13
17231.5,3.22828e-12,6.09149e-13
28109.9,3.68341e-12,8.29187e-13
28440.4,2.51764e-12,4.89598e-13
33893.1,1.49945e-12,3.94461e-13
34331.7,1.9154e-12,5.00169e-13
34686.5,2.13687e-12,4.06767e-13
39679,1.96136e-12,5.11104e-13
40025.8,1.77231e-12,4.64617e-13
40460.2,1.08137e-12,2.75348e-13
57008.9,9.53188e-13,2.49845e-13
58117.2,7.52456e-13,1.54498e-13
573644,8.49141e-13,0
