t_s,flux,flux_err
96.838,6.88713e-10,1.04826e-10
99.911,5.8878e-10,9.15139e-11
103.383,5.25951e-10,7.84082e-11
107.083,4.50127e-10,6.85122e-11
111.189,3.87706e-10,7.07876e-11
114.482,3.63652e-10,6.81869e-11
117.982,3.58094e-10,6.53808e-11
122.447,2.11787e-10,3.86683e-11
129.588,1.91855e-10,3.50291e-11
136.21,2.00735e-10,3.66504e-11
144.213,1.28522e-10,2.42097e-11
154.998,1.0399e-10,2.08785e-11
182.139,1.19766e-10,2.56068e-11
198.069,1.08388e-10,2.4312e-11
217.22,7.18652e-11,1.5729e-11
241.088,6.1718e-11,1.35282e-11
276.02,4.67919e-11,1.05618e-11
317.354,3.83048e-11,8.21316e-12
373.406,3.43401e-11,7.17012e-12
419.608,2.94559e-11,6.6175e-12
475.28,3.23651e-11,6.9396e-12
534.441,3.27732e-11,7.0171e-12
586.599,3.29736e-11,7.39618e-12
642.378,2.68567e-11,5.93105e-12
713.133,2.58181e-11,5.85524e-12
771.844,2.68468e-11,6.08854e-12
824.841,3.57795e-11,8.166e-12
879.556,1.90781e-11,4.51944e-12
4776.98,9.98813e-12,2.24421e-12
4957.4,9.99203e-12,2.2478e-12
5108.77,8.027e-12,1.80339e-12
5300.81,6.72672e-12,1.51857e-12
5485.85,8.69689e-12,1.91506e-12
5603.18,1.27721e-11,2.79981e-12
5705.71,1.3086e-11,2.95397e-12
5836.6,6.69329e-12,1.47752e-12
5976.9,1.02732e-11,2.31386e-12
6104.37,6.91204e-12,1.5679e-12
6317.43,9.06524e-12,2.06799e-12
6505.35,1.03442e-11,2.33231e-12
6622.92,9.12366e-12,2.00241e-12
6717.06,1.15988e-11,2.60297e-12
6827.2,7.28932e-12,1.63584e-12
7005.78,5.09707e-12,1.0435e-12
10619,4.41427e-12,9.92737e-13
10818.5,3.80278e-12,8.59542e-13
11096,4.30635e-12,9.69164e-13
11315.6,4.94307e-12,1.11326e-12
11501.6,4.24042e-12,9.52269e-13
11700.7,4.81035e-12,1.08493e-12
11916,3.77976e-12,9.6213e-13
12128.6,4.28938e-12,9.66039e-13
12378.9,2.62381e-12,6.87289e-13
12707,4.00462e-12,7.15919e-13
16358.2,2.69532e-12,7.06142e-13
16670.3,2.80884e-12,7.39955e-13
17015.9,2.45799e-12,6.39856e-13
17308.1,3.81296e-12,9.92577e-13
17537.1,3.83328e-12,9.97868e-13
17814.2,2.92732e-12,7.67627e-13
18216.8,2.30271e-12,6.04949e-13
18497.5,3.64357e-12,8.04442e-13
22106.5,2.43004e-12,6.30581e-13
22477.6,2.36303e-12,6.15043e-13
22795.6,3.37706e-12,8.7809e-13
23114.3,2.06922e-12,5.39114e-13
23510.4,1.77838e-12,4.63572e-13
24016.9,1.7747e-12,3.73577e-13
27939.9,2.66147e-12,6.91329e-13
28223.5,3.0617e-12,7.93697e-13
28683.4,1.34948e-12,3.53015e-13
29210.3,1.92952e-12,5.03477e-13
29575.5,2.3872e-12,6.21647e-13
29939.7,1.94757e-12,4.52147e-13
34985.9,1.28182e-12,2.53946e-13
40558.7,1.08739e-12,2.21801e-13
47202.7,9.41893e-13,2.50609e-13
71625.6,6.30662e-13,1.24231e-13
80667.6,5.56731e-13,1.30088e-13
86911.1,6.75267e-13,1.31767e-13
104143,4.31087e-13,9.70916e-14
109505,5.93718e-13,1.58653e-13
110733,7.09276e-13,1.76497e-13
118207,3.60808e-13,7.92022e-14
127862,5.08402e-13,1.97155e-13
