t_s,flux,flux_err
64.1864,1.22627e-09,1.82821e-10
65.8489,1.47644e-09,2.20097e-10
67.3967,1.32331e-09,1.97269e-10
69.9065,1.00187e-09,1.29342e-10
79.971,9.45148e-10,1.44539e-10
82.733,7.26216e-10,1.16962e-10
85.836,6.28922e-10,1.0679e-10
89.38,8.65545e-10,1.32366e-10
91.871,1.06962e-09,1.5945e-10
94.576,8.9405e-10,1.36725e-10
96.81,1.14074e-09,1.74451e-10
98.819,1.18357e-09,1.76437e-10
100.62,1.77977e-09,2.86644e-10
101.797,2.41711e-09,3.69644e-10
102.937,2.33688e-09,3.48364e-10
103.809,2.79326e-09,4.16399e-10
104.906,2.21395e-09,3.30039e-10
105.906,3.38101e-09,5.04017e-10
106.657,2.86596e-09,4.38287e-10
107.387,4.09423e-09,6.26123e-10
108.044,5.23262e-09,6.50318e-10
108.72,4.72004e-09,7.03628e-10
109.313,4.06299e-09,6.05681e-10
109.923,6.01016e-09,7.46951e-10
110.529,4.21364e-09,6.28138e-10
111.133,5.63752e-09,6.88743e-10
111.707,6.79021e-09,8.43896e-10
112.246,4.94943e-09,7.29761e-10
112.781,4.65696e-09,7.1218e-10
113.376,5.32648e-09,6.73487e-10
113.998,5.47347e-09,6.687e-10
114.687,4.77528e-09,6.16493e-10
115.396,5.5996e-09,6.95926e-10
116.055,5.18759e-09,6.44721e-10
116.744,5.68658e-09,7.19018e-10
117.383,5.79544e-09,7.08035e-10
118.002,5.18744e-09,6.44703e-10
118.624,4.79175e-09,7.14318e-10
119.167,4.83172e-09,7.12405e-10
119.743,4.21092e-09,6.27733e-10
120.253,4.75432e-09,7.27071e-10
120.878,5.63757e-09,6.88748e-10
121.511,5.48806e-09,6.70482e-10
122.111,4.35956e-09,6.66701e-10
122.805,3.40594e-09,5.07733e-10
123.45,4.43969e-09,6.61836e-10
123.984,4.80461e-09,7.3476e-10
124.532,3.50031e-09,5.218e-10
125.161,4.92573e-09,6.83082e-10
125.729,4.94819e-09,7.48031e-10
126.216,4.91016e-09,7.31971e-10
126.817,5.56926e-09,6.92156e-10
127.383,4.82531e-09,7.19321e-10
127.911,7.05701e-09,8.70363e-10
128.406,4.87587e-09,7.26858e-10
128.913,7.5884e-09,8.94314e-10
129.506,6.64066e-09,8.39653e-10
130.002,6.77438e-09,8.56561e-10
130.56,6.36705e-09,7.91306e-10
131.106,7.72014e-09,9.16226e-10
131.612,6.87354e-09,8.39749e-10
132.112,8.09724e-09,9.35004e-10
132.666,4.51132e-09,6.72514e-10
133.198,6.9276e-09,8.60971e-10
133.761,6.46721e-09,8.03753e-10
134.337,6.19387e-09,7.56712e-10
134.895,7.25877e-09,8.86812e-10
135.384,7.38735e-09,9.04256e-10
135.936,6.63519e-09,8.2463e-10
136.44,7.21522e-09,8.74986e-10
136.967,6.99875e-09,8.69814e-10
137.472,7.91686e-09,9.57334e-10
137.981,6.32657e-09,7.72924e-10
138.588,7.15832e-09,8.74539e-10
139.099,6.9189e-09,8.45289e-10
139.646,4.56292e-09,7.3489e-10
140.2,5.42079e-09,6.73703e-10
140.878,5.79483e-09,7.0796e-10
141.496,5.82233e-09,7.23607e-10
142.117,5.34971e-09,6.64869e-10
142.724,7.71042e-09,9.23289e-10
143.238,6.89591e-09,8.87176e-10
143.716,7.89919e-09,9.3262e-10
144.271,7.57338e-09,9.20162e-10
144.73,6.98301e-09,8.61235e-10
145.28,6.74286e-09,8.38011e-10
145.869,6.38331e-09,7.79855e-10
146.464,6.21078e-09,7.58778e-10
147.057,6.34415e-09,7.75071e-10
147.61,4.06165e-09,6.0548e-10
148.234,5.92211e-09,7.36006e-10
148.843,6.15396e-09,7.64822e-10
149.392,4.27755e-09,6.71234e-10
150.012,3.91947e-09,5.99398e-10
150.629,4.22681e-09,6.38978e-10
151.187,4.09603e-09,6.26398e-10
151.869,3.43833e-09,5.1256e-10
152.516,4.12078e-09,6.30183e-10
153.063,4.69303e-09,6.99602e-10
153.618,3.96914e-09,5.91689e-10
154.255,4.37961e-09,7.05365e-10
154.773,4.38614e-09,6.70764e-10
155.322,7.64544e-09,9.20415e-10
155.973,1.55079e-08,1.95678e-09
156.632,1.84896e-08,2.32204e-09
157.349,1.73909e-08,2.2139e-09
157.97,1.91995e-08,2.5564e-09
158.606,1.84192e-08,2.27221e-09
159.307,1.5762e-08,2.01107e-09
160.064,1.65587e-08,2.14092e-09
160.755,1.77117e-08,2.25805e-09
161.443,1.54721e-08,1.97606e-09
162.256,1.52511e-08,1.91061e-09
163.041,1.51405e-08,2.0576e-09
163.688,2.30041e-08,2.94098e-09
164.342,1.68093e-08,2.22443e-09
164.939,2.11318e-08,2.80416e-09
165.497,2.12345e-08,2.87222e-09
166.086,2.1124e-08,2.72968e-09
166.661,2.22381e-08,2.87589e-09
167.15,2.3093e-08,3.12944e-09
167.655,2.13413e-08,2.87355e-09
168.173,2.90593e-08,3.39645e-09
168.72,2.88556e-08,3.31379e-09
169.225,3.08651e-08,3.42395e-09
169.731,2.49675e-08,3.18557e-09
170.202,2.79303e-08,3.32524e-09
170.741,2.15448e-08,2.83101e-09
171.306,2.7278e-08,3.41483e-09
171.893,4.00737e-08,5.28332e-09
172.634,4.02192e-08,5.18824e-09
173.311,4.80264e-08,6.17649e-09
173.964,5.88466e-08,6.17097e-09
174.73,5.52868e-08,5.75343e-09
175.583,5.38479e-08,5.7485e-09
176.405,5.57792e-08,5.76444e-09
177.141,6.3167e-08,6.61756e-09
177.833,4.40085e-08,5.77798e-09
178.434,4.90963e-08,5.99623e-09
179.199,3.09842e-08,4.26868e-09
180.041,3.52801e-08,4.59163e-09
180.929,3.28219e-08,4.41221e-09
181.862,2.98344e-08,4.05917e-09
182.789,3.0246e-08,4.01773e-09
183.619,3.76736e-08,4.72054e-09
184.559,2.58171e-08,3.55103e-09
185.54,3.07736e-08,4.09138e-09
186.376,3.48329e-08,4.5868e-09
187.246,3.55058e-08,4.47271e-09
188.116,3.44588e-08,4.529e-09
188.89,3.68254e-08,4.94612e-09
189.731,3.23752e-08,4.24898e-09
190.462,4.79482e-08,6.21795e-09
191.124,6.13161e-08,6.31453e-09
191.765,4.77533e-08,5.94533e-09
192.47,5.20712e-08,5.36888e-09
193.341,5.62693e-08,6.07806e-09
194.081,5.83751e-08,6.19996e-09
194.815,5.53116e-08,6.25502e-09
195.555,3.99525e-08,5.19187e-09
196.326,5.46593e-08,5.80386e-09
197.028,4.64457e-08,6.1653e-09
197.633,4.38502e-08,5.69622e-09
198.319,5.80862e-08,6.43646e-09
199.144,5.18161e-08,5.39583e-09
199.894,4.10868e-08,5.52373e-09
200.658,3.49109e-08,4.63475e-09
201.488,3.3129e-08,4.44766e-09
202.25,4.52919e-08,5.28546e-09
203.008,4.80117e-08,5.85776e-09
203.625,4.77496e-08,6.21166e-09
204.332,3.44043e-08,4.62299e-09
205.147,4.14693e-08,5.32094e-09
205.848,3.77514e-08,4.86804e-09
206.825,2.42828e-08,3.19776e-09
207.784,4.32659e-08,5.49939e-09
208.675,2.71437e-08,3.49353e-09
209.761,2.58208e-08,3.31844e-09
211.043,2.04468e-08,2.74626e-09
212.408,2.07781e-08,2.72625e-09
213.621,2.3104e-08,2.99561e-09
215.338,1.64636e-08,2.06211e-09
216.97,1.73723e-08,2.17511e-09
217.993,1.57235e-08,2.02091e-09
218.834,1.37109e-08,1.74956e-09
219.664,1.52384e-08,1.9136e-09
220.378,1.76329e-08,2.19144e-09
221.106,1.77461e-08,2.35235e-09
221.681,1.93785e-08,2.58017e-09
222.22,3.41319e-08,3.72765e-09
222.771,2.48539e-08,3.13149e-09
223.281,3.12625e-08,3.60071e-09
223.752,3.79547e-08,3.84658e-09
224.251,2.93614e-08,3.4407e-09
224.757,2.94648e-08,3.45393e-09
225.272,2.47135e-08,3.16807e-09
225.779,2.55356e-08,3.12086e-09
226.297,2.34689e-08,3.11718e-09
226.889,1.70473e-08,2.29919e-09
227.549,1.98035e-08,2.4978e-09
228.179,1.85793e-08,2.3468e-09
228.864,1.75913e-08,2.33797e-09
229.599,1.62622e-08,2.02352e-09
230.423,1.31926e-08,1.70836e-09
231.244,1.51031e-08,1.93373e-09
232.035,1.1149e-08,1.45804e-09
232.818,1.15177e-08,1.59118e-09
233.746,1.05924e-08,1.41508e-09
234.633,9.74096e-09,1.25948e-09
235.671,9.68376e-09,1.27184e-09
236.731,7.73392e-09,9.86362e-10
238.032,7.2238e-09,9.28396e-10
239.303,7.22331e-09,9.33289e-10
239.993,6.24759e-09,7.63274e-10
240.514,4.87899e-09,7.19374e-10
241.133,6.5476e-09,8.13743e-10
241.61,7.33316e-09,8.95898e-10
242.181,5.99418e-09,7.32314e-10
242.798,5.55128e-09,6.8992e-10
243.452,3.99116e-09,5.94972e-10
244.024,4.74048e-09,7.06675e-10
244.607,5.57375e-09,7.0475e-10
245.161,4.75549e-09,7.37247e-10
245.691,4.48625e-09,6.86073e-10
246.222,4.31343e-09,6.43013e-10
246.813,4.63882e-09,7.09405e-10
247.366,5.02921e-09,7.04237e-10
247.983,3.2015e-09,4.896e-10
248.64,3.84743e-09,5.73546e-10
249.273,4.77188e-09,6.96056e-10
250.105,2.51167e-09,3.74421e-10
250.877,3.49862e-09,5.21547e-10
251.632,3.05643e-09,4.79615e-10
252.492,2.84137e-09,4.34525e-10
253.309,2.89374e-09,4.31377e-10
254.285,2.22848e-09,3.40796e-10
255.406,2.28822e-09,3.4111e-10
256.398,2.51621e-09,3.75098e-10
257.482,2.32738e-09,3.55922e-10
258.62,1.73188e-09,2.58176e-10
259.891,2.48028e-09,3.69742e-10
261.052,1.76667e-09,2.70174e-10
262.469,1.56947e-09,2.33965e-10
