t_s,flux,flux_err
72.6992,6.70315e-09,8.69475e-10
73.5296,1.01548e-08,1.28647e-09
74.1769,9.83681e-09,1.26259e-09
74.9045,8.77342e-09,1.10925e-09
75.6763,9.12702e-09,1.15436e-09
76.4399,7.42802e-09,9.54705e-10
77.5712,8.53352e-09,8.84566e-10
85.4077,5.69066e-09,7.07038e-10
85.9879,5.92555e-09,7.23931e-10
86.5742,3.6066e-09,5.8011e-10
87.1806,5.08045e-09,6.31223e-10
87.7409,6.53245e-09,7.92187e-10
88.2944,5.82348e-09,7.4855e-10
88.8502,5.17556e-09,6.54024e-10
89.4815,5.28764e-09,6.45997e-10
90.1565,4.89908e-09,5.98526e-10
90.7627,4.07713e-09,6.23239e-10
91.2906,4.51767e-09,6.14783e-10
91.8657,4.46458e-09,6.31394e-10
92.4458,4.11805e-09,6.29494e-10
93.0378,5.01771e-09,6.13019e-10
93.6993,5.26903e-09,6.54653e-10
94.2599,4.07031e-09,6.06771e-10
94.8042,4.39416e-09,6.21434e-10
95.3727,3.9637e-09,6.21446e-10
95.9482,3.62097e-09,5.53509e-10
96.5156,4.23462e-09,6.31266e-10
97.14,3.66516e-09,5.46375e-10
97.6489,4.26355e-09,6.35579e-10
98.1831,4.35432e-09,6.74481e-10
98.7367,3.88075e-09,5.78514e-10
99.4373,2.89683e-09,4.42816e-10
100.186,2.74097e-09,4.29741e-10
100.881,3.70846e-09,5.5283e-10
101.456,3.33639e-09,5.10008e-10
102.122,4.05658e-09,6.04726e-10
102.748,3.00596e-09,4.48107e-10
103.491,2.80487e-09,4.2876e-10
104.328,2.67056e-09,4.08228e-10
104.999,3.6867e-09,5.49587e-10
105.685,2.78524e-09,4.36682e-10
106.399,3.32181e-09,4.95192e-10
107.202,2.56532e-09,3.92141e-10
107.96,3.44075e-09,5.12922e-10
108.679,2.99369e-09,4.46277e-10
109.594,2.40276e-09,3.58186e-10
110.393,2.65119e-09,4.05267e-10
111.323,2.39389e-09,3.56864e-10
112.468,2.06115e-09,3.07261e-10
113.247,4.03206e-09,6.0107e-10
113.899,3.13676e-09,4.79493e-10
114.731,2.05057e-09,3.13455e-10
115.791,2.11567e-09,3.23406e-10
116.875,2.42296e-09,3.70379e-10
117.945,1.96417e-09,3.24201e-10
118.925,2.26489e-09,3.73837e-10
119.893,2.15748e-09,3.21622e-10
121.071,1.78728e-09,2.73207e-10
122.22,2.06756e-09,3.08217e-10
123.421,1.84047e-09,2.88558e-10
124.58,1.56635e-09,2.39435e-10
125.955,2.32504e-09,3.55411e-10
126.916,2.04216e-09,3.24341e-10
128.121,1.75769e-09,2.62023e-10
129.386,1.65638e-09,2.53199e-10
130.786,1.72481e-09,2.57122e-10
132.472,1.16679e-09,1.78358e-10
133.934,2.04136e-09,3.04311e-10
135.176,1.99096e-09,2.96797e-10
136.259,1.98302e-09,3.0313e-10
137.471,2.12893e-09,3.17365e-10
138.329,2.99356e-09,4.46258e-10
138.951,4.12247e-09,6.14548e-10
139.562,4.72479e-09,6.07326e-10
140.267,3.57222e-09,6.05222e-10
140.83,5.40385e-09,6.82874e-10
141.478,5.09097e-09,6.17381e-10
142.091,6.15769e-09,7.52294e-10
142.643,6.00704e-09,7.46348e-10
143.191,6.27832e-09,7.6703e-10
143.714,6.95424e-09,8.58505e-10
144.242,7.40968e-09,8.62669e-10
144.758,6.42529e-09,7.84986e-10
145.258,6.22968e-09,7.87233e-10
145.82,7.92045e-09,8.91137e-10
146.362,6.17738e-09,7.54698e-10
146.895,6.46874e-09,7.90295e-10
147.401,6.83271e-09,8.4246e-10
147.912,8.26682e-09,9.39241e-10
148.418,6.88569e-09,8.42614e-10
148.903,8.61255e-09,9.47677e-10
149.457,6.21779e-09,7.85729e-10
149.946,7.92264e-09,8.92649e-10
150.461,6.31578e-09,7.84708e-10
150.957,6.53605e-09,8.19443e-10
151.475,6.9104e-09,8.33258e-10
151.934,6.60078e-09,8.00474e-10
152.48,6.57413e-09,8.04489e-10
152.995,8.20355e-09,9.02674e-10
153.494,8.30887e-09,9.01241e-10
153.998,1.02152e-08,1.18751e-09
154.807,1.04017e-08,1.33704e-09
155.989,8.32703e-09,1.07687e-09
157.015,1.12554e-08,1.4414e-09
157.99,1.4049e-08,1.7507e-09
158.726,1.39402e-08,1.78048e-09
159.427,2.04326e-08,2.58669e-09
159.985,1.67376e-08,2.07348e-09
160.653,1.65161e-08,2.11113e-09
161.27,1.61648e-08,2.06588e-09
161.933,1.59793e-08,2.12248e-09
162.595,1.7604e-08,2.21472e-09
163.175,2.18408e-08,2.76896e-09
163.789,1.65633e-08,2.18838e-09
164.373,1.94052e-08,2.42143e-09
164.926,1.75131e-08,2.229e-09
165.565,1.86207e-08,2.39544e-09
166.105,1.85363e-08,2.3462e-09
166.713,2.04306e-08,2.55354e-09
167.303,1.64384e-08,2.06684e-09
167.992,1.42428e-08,1.84826e-09
168.64,1.87947e-08,2.40129e-09
169.243,1.81502e-08,2.27997e-09
169.869,1.5361e-08,1.92548e-09
170.758,1.14324e-08,1.48886e-09
171.485,1.75243e-08,2.21118e-09
172.204,1.25582e-08,1.64856e-09
173.048,1.21972e-08,1.55186e-09
173.911,1.42427e-08,1.84677e-09
174.755,1.06157e-08,1.395e-09
175.667,1.24415e-08,1.58853e-09
176.535,1.43601e-08,1.8027e-09
177.268,1.32737e-08,1.74272e-09
178.165,1.10012e-08,1.45349e-09
179.059,1.27303e-08,1.67697e-09
179.861,1.47657e-08,1.85193e-09
180.679,1.2631e-08,1.61482e-09
181.503,1.2179e-08,1.61579e-09
182.273,1.44205e-08,1.95944e-09
183.073,1.54534e-08,2.05437e-09
183.605,1.94303e-08,2.54849e-09
