t_s,flux,flux_err
133.132,2.30612e-10,4.21038e-11
137.391,2.7415e-10,5.34526e-11
141.14,3.15128e-10,5.75343e-11
144.49,3.10436e-10,5.5756e-11
148.742,2.92933e-10,5.34821e-11
152.892,2.65035e-10,4.99937e-11
156.574,3.02992e-10,5.71535e-11
160.514,3.7384e-10,5.57289e-11
164.99,3.60552e-10,5.37481e-11
168.849,3.28832e-10,5.81298e-11
172.817,3.37365e-10,6.15942e-11
176.46,2.59312e-10,4.73438e-11
180.145,2.90101e-10,5.65628e-11
184.26,2.80778e-10,5.1263e-11
189.082,1.95793e-10,3.94786e-11
194.067,1.99834e-10,4.16915e-11
199.401,1.87878e-10,3.66317e-11
205.112,2.26291e-10,4.13149e-11
209.44,2.89529e-10,5.28606e-11
213.957,1.99123e-10,3.75607e-11
219.469,2.14852e-10,4.33215e-11
224.469,1.81435e-10,3.53755e-11
229.602,2.483e-10,4.53332e-11
234.026,2.52831e-10,4.61604e-11
238.444,2.56135e-10,4.99402e-11
242.685,3.19087e-10,5.10949e-11
246.971,3.91298e-10,5.96112e-11
250.783,3.12539e-10,5.70616e-11
255.007,3.46739e-10,5.1689e-11
259.179,4.73332e-10,7.05602e-11
263.111,4.62166e-10,6.88958e-11
266.86,3.89915e-10,6.20734e-11
271.055,4.20929e-10,6.27485e-11
275.282,4.00103e-10,5.96439e-11
279.097,4.79213e-10,7.1437e-11
282.977,3.53711e-10,5.50785e-11
287.472,3.06957e-10,5.60424e-11
291.291,3.31577e-10,5.76349e-11
294.708,3.26794e-10,5.96643e-11
299.046,2.441e-10,4.45665e-11
303.879,2.19622e-10,4.42833e-11
307.94,3.27157e-10,5.97304e-11
311.69,2.64214e-10,4.82387e-11
316.597,2.40643e-10,4.53926e-11
321.197,2.04169e-10,3.7276e-11
327.141,2.0508e-10,3.74423e-11
338.006,1.74784e-10,3.90828e-11
353.991,1.62849e-10,3.47685e-11
370.864,1.38093e-10,2.95249e-11
385.636,1.27052e-10,2.8632e-11
407.213,1.2607e-10,2.65021e-11
425.474,1.33149e-10,2.90985e-11
443.23,1.39e-10,2.98033e-11
459.378,1.30216e-10,2.85845e-11
485.117,8.41222e-11,1.76599e-11
512.239,8.14374e-11,1.83238e-11
537.064,1.10386e-10,2.48374e-11
561.924,7.78979e-11,1.70999e-11
586.848,1.10682e-10,2.50212e-11
614.08,6.51903e-11,1.39577e-11
649.923,7.41999e-11,1.60001e-11
677.236,1.1048e-10,2.48197e-11
697.615,1.23115e-10,2.63599e-11
723.704,1.04785e-10,1.83097e-11
4050.53,2.14586e-11,4.8363e-12
4138.01,1.62266e-11,3.65351e-12
4212.62,2.32106e-11,5.08401e-12
4337.93,9.60979e-12,2.1637e-12
4451.52,1.45495e-11,3.2824e-12
4577.03,1.31911e-11,2.973e-12
4688.89,1.19889e-11,2.70204e-12
4806.23,1.66634e-11,3.74815e-12
4916.5,1.17457e-11,2.64462e-12
5034.12,1.592e-11,3.49036e-12
5169.77,9.23494e-12,2.08342e-12
5290.9,1.7431e-11,3.92469e-12
5409.44,1.01021e-11,2.28585e-12
5575.03,9.3912e-12,2.12078e-12
5697.1,1.78564e-11,4.01252e-12
5822.86,9.7394e-12,2.19723e-12
5937.04,8.67625e-12,1.94988e-12
6017.91,9.71247e-12,2.18275e-12
6124.46,8.33798e-12,1.87385e-12
6197.06,1.10407e-11,2.48376e-12
6282.67,8.95151e-12,2.01377e-12
6369.06,9.7891e-12,2.19775e-12
6476.51,1.17296e-11,2.1177e-12
9931.34,4.55321e-12,1.00126e-12
10123.6,3.94626e-12,8.93188e-13
10309.4,6.70725e-12,1.51042e-12
10424.2,7.42591e-12,1.63298e-12
10579.5,4.35421e-12,9.85522e-13
10757.5,5.36952e-12,1.20795e-12
10894.8,5.34707e-12,1.20779e-12
11033.1,3.29387e-12,8.64379e-13
11283.6,2.86023e-12,7.53664e-13
11495.6,3.26404e-12,8.53064e-13
11656.7,3.1898e-12,8.31405e-13
11861.3,2.74442e-12,7.24138e-13
12165.9,3.89564e-12,7.22381e-13
15729.9,2.308e-12,6.03162e-13
16064.5,2.04401e-12,5.34442e-13
16468,1.34382e-12,3.52615e-13
16913.8,2.18734e-12,5.6875e-13
17191.6,1.86221e-12,4.85434e-13
17640.3,1.567e-12,3.10088e-13
22183.3,1.49213e-12,3.9099e-13
22504,1.64653e-12,4.29625e-13
23354.7,8.76284e-13,1.86405e-13
28866.1,6.12902e-13,1.32617e-13
74982.5,1.76949e-13,6.9339e-14
