t_s,flux,flux_err
33856.8,3.37496e-11,7.54664e-12
33914.3,5.31491e-11,1.19444e-11
33975.4,3.10775e-11,6.94914e-12
34028.9,5.00612e-11,1.1194e-11
34093.2,3.63491e-11,7.94468e-12
34145.1,4.72897e-11,1.06098e-11
34205.7,3.55514e-11,7.96285e-12
34273.6,3.68361e-11,8.0383e-12
34329.1,4.13078e-11,7.82514e-12
37778.9,3.47683e-11,7.58707e-12
37824.6,3.60783e-11,8.10763e-12
37883.4,3.00852e-11,6.72726e-12
37935.9,3.63527e-11,7.94534e-12
37995.2,3.21294e-11,6.86033e-12
38042.8,3.672e-11,8.21084e-12
38099,2.34393e-11,5.1392e-12
38170.7,4.50533e-11,9.61987e-12
38217.5,2.87291e-11,6.46686e-12
38277.4,2.91439e-11,6.38997e-12
38332.4,4.32917e-11,9.69637e-12
38379.1,3.16364e-11,6.92548e-12
38465.5,2.32031e-11,4.50412e-12
39844.7,2.96522e-11,6.64441e-12
39913.6,2.94871e-11,6.43462e-12
39969.5,3.73841e-11,8.3652e-12
40054.2,2.87849e-11,4.93861e-12
43534,1.8659e-11,4.19128e-12
43613.2,3.04208e-11,6.81002e-12
43680.7,2.39851e-11,5.38152e-12
43769.6,1.93082e-11,4.32726e-12
43856.5,1.83659e-11,4.11607e-12
43941.7,2.44006e-11,5.34774e-12
44022.3,2.0965e-11,4.57495e-12
44092.4,2.76207e-11,6.17617e-12
44159.2,2.86687e-11,6.43969e-12
44225.3,2.48229e-11,5.55685e-12
44307.3,1.96151e-11,4.40102e-12
44370.7,3.60794e-11,8.09511e-12
44435.3,2.29055e-11,5.13345e-12
44500.3,2.40413e-11,5.25191e-12
44580.6,2.35692e-11,4.82014e-12
50086.6,1.48305e-11,3.33132e-12
50179.9,1.84249e-11,4.13871e-12
50315.9,1.79418e-11,3.0873e-12
55011,1.36837e-11,3.06671e-12
55137.8,1.80203e-11,4.03404e-12
55268,1.26818e-11,2.84864e-12
55388.1,1.46013e-11,3.26866e-12
55499.9,2.03853e-11,4.56866e-12
55576.3,1.70504e-11,3.82125e-12
55681.5,1.31135e-11,2.93226e-12
55760.9,1.51303e-11,3.39889e-12
55880.5,1.20726e-11,2.58454e-12
56001.4,2.18881e-11,4.90544e-12
56097.2,1.92329e-11,4.3055e-12
56181.1,1.82652e-11,4.10284e-12
56273.6,1.81736e-11,4.0776e-12
56359.2,2.23962e-11,5.01363e-12
56439.7,2.14915e-11,4.69997e-12
56542.3,1.22675e-11,2.74621e-12
56659.3,1.60121e-11,2.57149e-12
119938,4.88814e-12,1.10799e-12
120060,7.56941e-12,1.70408e-12
120197,6.56216e-12,1.27351e-12
123822,5.14478e-12,1.15818e-12
124010,3.41023e-12,8.38133e-13
124187,4.81605e-12,1.08785e-12
124408,5.71192e-12,9.45898e-13
126016,4.05727e-12,6.72344e-13
129637,7.0999e-12,1.60366e-12
129810,3.37851e-12,8.88153e-13
130009,4.26869e-12,9.70724e-13
130193,3.08845e-12,7.83015e-13
130495,4.66632e-12,7.66411e-13
131763,4.25659e-12,7.0174e-13
135460,3.87295e-12,8.78105e-13
135665,6.02706e-12,1.35921e-12
135912,3.7807e-12,7.65871e-13
136413,4.82992e-12,1.0904e-12
136618,5.97226e-12,1.35553e-12
136751,9.96567e-12,2.23787e-12
136986,3.79944e-12,6.92332e-13
205983,3.16504e-12,8.2858e-13
206225,2.90421e-12,7.6181e-13
206423,2.90563e-12,7.13356e-13
210042,2.97921e-12,7.76133e-13
210347,2.11545e-12,4.59691e-13
211974,2.31628e-12,6.06943e-13
212199,3.38022e-12,8.2408e-13
215737,3.37254e-12,8.81763e-13
216000,2.23189e-12,5.8297e-13
216253,2.6089e-12,6.82106e-13
216532,2.91732e-12,5.79821e-13
217366,2.47886e-12,6.69449e-13
217789,2.20813e-12,4.31508e-13
221462,2.6532e-12,6.9526e-13
221839,2.79949e-12,5.24097e-13
222417,3.13178e-12,7.07557e-13
