t_s,flux,flux_err
185.87,9.5073e-11,2.07814e-11
219.842,6.091e-11,1.36759e-11
249.875,5.79301e-11,1.26578e-11
278.442,3.67071e-11,8.2644e-12
322.626,5.90475e-11,1.23416e-11
346.437,7.29203e-11,1.64402e-11
380.105,5.13697e-11,1.0993e-11
412.267,5.55293e-11,1.24337e-11
448.604,3.62958e-11,8.13823e-12
484.316,7.01682e-11,1.43557e-11
506.449,9.32569e-11,2.08529e-11
523.858,7.3062e-11,1.63819e-11
553.769,4.42794e-11,9.9283e-12
591.558,4.57256e-11,1.00566e-11
626.394,5.43519e-11,1.21701e-11
653.237,6.51582e-11,1.3909e-11
688.058,4.34227e-11,9.76293e-12
729.872,3.65979e-11,8.20595e-12
770.57,4.71848e-11,1.05653e-11
805.944,5.36154e-11,1.12062e-11
859.347,2.98448e-11,6.71017e-12
889.301,6.88954e-11,1.50342e-11
915.578,7.68015e-11,1.68251e-11
942.962,5.46555e-11,1.22885e-11
971.428,5.89188e-11,1.3247e-11
996.171,6.94183e-11,1.51681e-11
1032.06,3.84097e-11,8.43655e-12
1079.58,3.85667e-11,8.65925e-12
1114.44,4.27848e-11,9.61952e-12
1160.81,4.32473e-11,9.06073e-12
1206.83,3.30001e-11,7.22941e-12
1256.21,3.85904e-11,8.24799e-12
1298.24,4.12139e-11,9.22832e-12
1354.84,2.66879e-11,6.0252e-12
1411.05,3.12706e-11,7.03072e-12
1459.57,2.97226e-11,6.51992e-12
1506.67,3.87555e-11,8.50136e-12
1560.57,3.02559e-11,6.78395e-12
1615.3,3.93173e-11,8.81569e-12
1652.14,4.19986e-11,9.4298e-12
1707.21,2.13811e-11,4.80721e-12
1777.59,2.9145e-11,6.57086e-12
1845.06,2.6616e-11,5.96782e-12
1902.98,2.75141e-11,6.20317e-12
1960.63,2.74011e-11,6.15228e-12
2043.55,1.87232e-11,4.21541e-12
2113.09,2.52491e-11,5.6536e-12
2177.64,2.44559e-11,5.49101e-12
2258.7,1.50501e-11,3.39311e-12
2371.86,1.7446e-11,3.92785e-12
2437.55,3.13533e-11,7.03965e-12
2522.08,1.68073e-11,3.78406e-12
2625.71,1.82807e-11,3.34978e-12
7297.86,5.07868e-12,1.15012e-12
7552.93,4.56584e-12,1.0384e-12
7793.18,5.58989e-12,1.26454e-12
7974.97,6.67385e-12,1.4681e-12
8208.92,5.51747e-12,9.9695e-13
11788,3.18251e-12,8.28956e-13
12084.2,2.52789e-12,6.60773e-13
12310,2.7528e-12,6.73358e-13
12534,2.7091e-12,7.10023e-13
12786,4.69058e-12,1.02999e-12
13022.2,2.84895e-12,7.4142e-13
13248,2.78446e-12,7.22097e-13
13523.1,2.43161e-12,6.31144e-13
13758,2.68061e-12,6.97612e-13
14024.9,2.62576e-12,6.06151e-13
17744.6,2.41682e-12,6.28686e-13
18150.5,2.87332e-12,7.47807e-13
18590.8,3.04103e-12,7.89486e-13
19413.7,1.46251e-12,3.10565e-13
23634,1.70216e-12,4.45436e-13
31184.6,9.20515e-13,1.70465e-13
64659,3.23981e-13,1.12336e-13
