t_s,flux,flux_err
92.3682,4.77483e-09,5.80339e-10
92.8625,6.33433e-09,8.07052e-10
93.3529,7.02481e-09,1.10055e-09
94.098,5.07677e-09,6.86879e-10
95.2276,4.30685e-09,7.95347e-10
96.2226,3.04891e-09,6.40965e-10
97.0808,3.19521e-09,6.71849e-10
98.0703,3.59906e-09,6.85674e-10
99.1572,3.94548e-09,7.37465e-10
100.706,3.32284e-09,5.35014e-10
110.042,5.73297e-09,8.20913e-10
111.255,4.91023e-09,6.56122e-10
112.317,7.32007e-09,1.01178e-09
113.154,6.73377e-09,9.21569e-10
114.222,5.49712e-09,7.43252e-10
115.304,5.27986e-09,7.12504e-10
116.321,7.80159e-09,1.01861e-09
117.216,6.59608e-09,9.03148e-10
118.216,5.98237e-09,7.75828e-10
119.087,7.99033e-09,1.00527e-09
119.888,7.12227e-09,8.9602e-10
120.811,6.91356e-09,8.81625e-10
121.618,8.45161e-09,1.07061e-09
122.452,7.03755e-09,8.86842e-10
123.357,7.89675e-09,1.00718e-09
124.2,6.53552e-09,8.13601e-10
125.118,8.10289e-09,1.02169e-09
125.91,6.71451e-09,8.55703e-10
126.798,7.71297e-09,9.61522e-10
127.727,6.70365e-09,8.41921e-10
128.567,6.74012e-09,8.50507e-10
129.619,6.39306e-09,7.93363e-10
130.529,7.37755e-09,9.03414e-10
131.357,7.47854e-09,9.39143e-10
132.219,7.8464e-09,1.01574e-09
133.037,7.72843e-09,9.61414e-10
133.937,6.95712e-09,8.90001e-10
134.8,7.62752e-09,9.70923e-10
135.653,7.12423e-09,9.06062e-10
136.523,7.30865e-09,9.0619e-10
137.417,7.5674e-09,9.3868e-10
138.305,7.02581e-09,8.82773e-10
139.293,6.01394e-09,7.45862e-10
140.252,7.25239e-09,9.11915e-10
141.119,7.45915e-09,9.37581e-10
142.037,7.03313e-09,8.96247e-10
142.903,7.4325e-09,9.23839e-10
143.684,7.77197e-09,9.76979e-10
144.475,8.94442e-09,1.12425e-09
145.475,6.06663e-09,7.54925e-10
146.443,5.8986e-09,7.36435e-10
147.562,6.5288e-09,8.33805e-10
148.502,6.92263e-09,9.07854e-10
149.38,6.87108e-09,8.72998e-10
150.36,5.31362e-09,6.74599e-10
151.618,5.8281e-09,7.27571e-10
152.644,6.50404e-09,8.54433e-10
153.491,6.73875e-09,8.49332e-10
154.612,5.274e-09,6.86128e-10
155.685,7.32599e-09,9.32517e-10
156.512,7.71879e-09,1.04248e-09
157.341,6.39238e-09,8.5091e-10
158.453,5.93472e-09,7.71059e-10
159.256,9.17171e-09,1.18467e-09
160.147,5.98734e-09,7.87969e-10
161.177,5.62168e-09,7.39206e-10
162.155,7.32596e-09,9.68005e-10
163.107,6.39878e-09,8.47728e-10
164.05,5.39689e-09,7.09291e-10
165.089,6.31611e-09,8.59246e-10
166.19,6.2815e-09,8.25488e-10
167.299,5.14681e-09,7.36732e-10
168.36,6.56689e-09,9.43557e-10
169.343,6.10498e-09,9.20135e-10
170.287,6.2763e-09,9.30994e-10
171.355,6.19879e-09,9.45311e-10
172.289,6.9711e-09,1.06084e-09
173.179,6.1587e-09,9.29191e-10
174.071,9.27301e-09,1.46131e-09
174.716,9.69463e-09,1.48769e-09
175.249,1.2077e-08,1.75561e-09
175.811,1.11109e-08,1.64136e-09
176.324,1.25922e-08,1.89362e-09
176.885,1.19733e-08,1.75667e-09
177.376,1.45018e-08,2.00545e-09
177.92,1.79199e-08,2.48581e-09
178.437,1.88386e-08,2.52731e-09
178.971,1.99691e-08,2.64045e-09
179.475,1.88123e-08,2.46735e-09
179.998,2.21436e-08,2.72566e-09
180.599,1.61325e-08,2.11586e-09
181.139,2.02654e-08,2.61173e-09
181.662,1.88354e-08,2.375e-09
182.226,2.22494e-08,2.77442e-09
182.652,2.21864e-08,2.66885e-09
183.18,2.39626e-08,2.80455e-09
183.724,1.91949e-08,2.47625e-09
184.239,1.88124e-08,2.45225e-09
184.828,1.66138e-08,2.15164e-09
185.399,1.93077e-08,2.49256e-09
185.956,1.65974e-08,2.18722e-09
186.558,1.67685e-08,2.14641e-09
187.172,1.61557e-08,2.06069e-09
187.855,1.28944e-08,1.7168e-09
188.587,1.4566e-08,1.92452e-09
189.222,1.77199e-08,2.2581e-09
189.831,1.68587e-08,2.26332e-09
190.387,1.64433e-08,2.09317e-09
191.056,1.43601e-08,1.80886e-09
191.715,1.79429e-08,2.28848e-09
192.306,1.61859e-08,2.03047e-09
193.062,1.31168e-08,1.68014e-09
193.75,1.33003e-08,1.6863e-09
194.469,1.53094e-08,2.05001e-09
195.267,1.20443e-08,1.61222e-09
196.064,1.25687e-08,1.68039e-09
196.704,1.62205e-08,2.02533e-09
197.552,1.03323e-08,1.35493e-09
198.429,1.15592e-08,1.52252e-09
199.301,1.15126e-08,1.48413e-09
200.094,1.3497e-08,1.79315e-09
200.8,1.45293e-08,1.86924e-09
201.472,1.64606e-08,2.07515e-09
202.203,1.2841e-08,1.60896e-09
202.911,1.39177e-08,1.77279e-09
203.69,1.36595e-08,1.78829e-09
204.404,1.07775e-08,1.46411e-09
205.074,1.07458e-08,1.84517e-09
205.583,1.02633e-08,1.82826e-09
206.146,1.06446e-08,1.96493e-09
206.698,9.42614e-09,1.77533e-09
207.271,1.02634e-08,1.99071e-09
207.841,9.43359e-09,1.78275e-09
208.466,6.94009e-09,1.30838e-09
209.212,9.37739e-09,1.69034e-09
209.791,9.58314e-09,1.69261e-09
210.461,8.37277e-09,1.44819e-09
211.21,6.61508e-09,1.17999e-09
211.911,8.94808e-09,1.52402e-09
212.627,7.64709e-09,1.27826e-09
213.33,7.68493e-09,1.34567e-09
214.206,5.91584e-09,1.12223e-09
215.024,6.99341e-09,1.30596e-09
215.815,7.96955e-09,1.45397e-09
216.666,5.88624e-09,1.05001e-09
217.612,5.39167e-09,9.7187e-10
218.616,5.7339e-09,1.05622e-09
219.564,6.26596e-09,1.12223e-09
220.574,5.3365e-09,1.00602e-09
221.464,6.98418e-09,1.35699e-09
222.381,5.99074e-09,1.14525e-09
223.139,6.57932e-09,1.18982e-09
224.202,5.35044e-09,9.60887e-10
225.285,5.1115e-09,9.78386e-10
226.346,4.95648e-09,9.29568e-10
227.573,4.85792e-09,8.66994e-10
228.636,5.02035e-09,8.81847e-10
229.731,4.77869e-09,8.6664e-10
230.93,4.55726e-09,8.54916e-10
232.187,3.04489e-09,5.9535e-10
233.358,3.3103e-09,6.3239e-10
234.573,4.25548e-09,6.99916e-10
235.823,3.18511e-09,6.22744e-10
237.01,3.77509e-09,6.96984e-10
238.293,3.01263e-09,6.18974e-10
239.681,4.22441e-09,7.92724e-10
240.986,2.87645e-09,5.86059e-10
242.259,3.41466e-09,6.65345e-10
243.705,3.06158e-09,6.03259e-10
244.891,3.61927e-09,6.65167e-10
246.466,3.25986e-09,5.90747e-10
248.218,2.15564e-09,4.40703e-10
249.605,3.27836e-09,6.03287e-10
251.107,2.42465e-09,4.82358e-10
252.401,2.66584e-09,5.64475e-10
253.873,2.2455e-09,4.47885e-10
