t_s,flux,flux_err
67.5541,1.69476e-08,2.12378e-09
67.9734,2.78612e-08,3.56681e-09
68.5584,2.61438e-08,3.32142e-09
69.0768,2.62777e-08,3.97489e-09
69.734,2.12703e-08,4.15096e-09
70.5391,1.70124e-08,3.49385e-09
71.5102,1.35988e-08,2.00557e-09
72.6009,1.50058e-08,2.09317e-09
73.5098,1.76529e-08,2.35653e-09
74.4917,1.45177e-08,1.86449e-09
75.6779,1.52333e-08,1.58322e-09
83.5112,9.01392e-09,1.34372e-09
84.0287,8.38235e-09,1.24958e-09
84.6074,7.86202e-09,1.1944e-09
85.2267,7.39329e-09,1.10213e-09
85.8783,1.00357e-08,1.25769e-09
86.5547,1.0126e-08,1.23711e-09
87.2491,7.2308e-09,1.07792e-09
87.8121,9.13894e-09,1.36237e-09
88.3614,9.06959e-09,1.23056e-09
88.972,8.36894e-09,1.25701e-09
89.5965,1.01231e-08,1.28507e-09
90.1892,8.91586e-09,1.35454e-09
90.8315,6.69354e-09,1.03652e-09
91.5319,5.79121e-09,8.79837e-10
92.2571,6.8542e-09,1.02182e-09
92.9021,6.92931e-09,1.07306e-09
93.6352,5.5555e-09,8.77067e-10
94.3374,7.30817e-09,1.08956e-09
95.054,7.03757e-09,1.04921e-09
95.727,7.55372e-09,1.1139e-09
96.4728,5.82244e-09,8.91195e-10
97.2704,5.75561e-09,8.9151e-10
98.0313,5.98684e-09,9.09808e-10
98.999,3.66749e-09,5.57391e-10
100.327,3.62481e-09,5.83737e-10
101.305,6.04203e-09,9.1842e-10
102.022,6.89153e-09,1.06773e-09
102.881,5.04274e-09,7.66729e-10
103.795,5.30972e-09,7.92244e-10
104.688,4.9216e-09,7.48327e-10
105.602,5.83353e-09,8.70526e-10
106.502,4.43603e-09,6.7956e-10
107.56,5.15778e-09,7.9953e-10
108.519,5.31014e-09,8.23204e-10
109.515,4.79355e-09,7.29181e-10
110.486,5.32666e-09,8.16316e-10
111.245,7.06154e-09,1.09501e-09
111.876,8.42192e-09,1.28144e-09
112.419,8.42207e-09,1.28155e-09
113.143,5.09929e-09,7.91013e-10
114.118,6.54907e-09,9.78271e-10
114.907,5.64373e-09,8.59148e-10
115.876,3.74009e-09,5.59114e-10
117.335,3.30223e-09,5.03097e-10
119.072,2.21975e-09,3.31805e-10
121.672,1.75018e-09,2.61682e-10
125.041,1.14544e-09,1.77841e-10
129.482,9.49467e-10,1.41924e-10
134.23,8.14163e-10,1.48921e-10
138.315,1.03957e-09,1.58269e-10
143.089,6.43247e-10,1.24501e-10
148.733,4.82211e-10,9.06795e-11
155.824,4.42642e-10,8.56313e-11
162.415,4.76447e-10,8.95438e-11
188.921,2.04025e-10,4.58706e-11
223.908,2.02535e-10,4.54735e-11
257.065,2.01604e-10,4.53883e-11
286.485,1.91115e-10,4.3204e-11
327.54,1.78592e-10,4.01525e-11
367.516,1.67176e-10,3.66705e-11
421.651,1.59234e-10,3.20557e-11
458.505,2.10666e-10,4.50812e-11
497.551,1.56083e-10,3.42818e-11
536.292,2.43855e-10,5.46018e-11
558.882,3.40159e-10,7.60618e-11
594.856,1.50691e-10,3.37414e-11
638.977,1.21262e-10,2.68434e-11
689.414,1.49561e-10,3.35341e-11
738.823,1.54724e-10,3.32334e-11
794.687,1.3189e-10,2.98565e-11
844.983,1.21589e-10,2.67057e-11
892.534,1.47226e-10,3.31911e-11
957.38,1.21247e-10,2.35472e-11
4526.95,2.95349e-11,6.48461e-12
4672.37,3.31536e-11,7.30905e-12
4787.53,3.32364e-11,7.48786e-12
4925.22,2.66399e-11,6.0736e-12
5042.15,3.67468e-11,8.30553e-12
5142.73,4.30536e-11,9.68916e-12
5254.69,4.04466e-11,9.12208e-12
5360.98,3.05011e-11,6.85687e-12
5461.29,2.70929e-11,6.12495e-12
5583.76,1.8601e-11,4.19593e-12
5698.33,2.50842e-11,5.65798e-12
5832.65,2.6111e-11,5.88891e-12
5971.91,2.70677e-11,6.09155e-12
6115.29,2.62823e-11,5.90845e-12
6220.98,2.45942e-11,5.54746e-12
6351.88,3.47669e-11,7.82425e-12
6477.99,2.28088e-11,5.13333e-12
6571.79,2.4448e-11,5.49671e-12
6668.09,2.31862e-11,4.85769e-12
10282.9,8.80873e-12,2.29e-12
10496.4,9.04922e-12,2.36643e-12
10685.2,9.98744e-12,2.25133e-12
10924.6,9.96283e-12,2.19389e-12
11190.4,7.53048e-12,1.97511e-12
11406,8.92361e-12,2.33128e-12
11600.4,7.77088e-12,2.02814e-12
11854.8,8.02861e-12,2.10784e-12
12040.7,8.44992e-12,2.2032e-12
12323.4,7.6577e-12,1.73511e-12
16056.6,5.75107e-12,1.50222e-12
16528.1,3.23315e-12,8.52564e-13
17061.3,3.24786e-12,8.52623e-13
17666.9,2.60784e-12,6.13419e-13
