t_s,flux,flux_err
3341.44,2.74532e-11,6.15627e-12
3466.93,1.84409e-11,4.16212e-12
3534.72,4.12963e-11,9.27717e-12
3583.97,2.7976e-11,6.27892e-12
3644.89,2.41123e-11,5.41177e-12
3715.01,2.14797e-11,4.60278e-12
3787.89,1.88719e-11,4.25542e-12
3871.43,2.71291e-11,6.10023e-12
3950.49,1.49816e-11,3.36874e-12
4051.06,1.83623e-11,4.13663e-12
4137.12,1.62749e-11,3.57995e-12
4234.94,1.74059e-11,3.93221e-12
4340.96,1.69043e-11,3.72503e-12
4426.02,1.67983e-11,3.77373e-12
4507.5,1.85825e-11,4.16678e-12
4613.49,1.23049e-11,2.78245e-12
4723.62,1.62711e-11,3.57911e-12
4853.39,1.32445e-11,2.85019e-12
4952.31,2.20098e-11,4.82424e-12
5033.93,1.94161e-11,4.37404e-12
5166.95,8.856e-12,2.01961e-12
5313.03,1.15691e-11,2.60383e-12
5460.64,1.09373e-11,2.43402e-12
5654.28,8.9075e-12,1.77349e-12
9117.92,9.65408e-12,2.18141e-12
9224.56,6.71818e-12,1.51368e-12
9340.69,9.4587e-12,2.03586e-12
9479.91,5.40769e-12,1.22074e-12
9592.54,8.21085e-12,1.84648e-12
9703.09,8.17464e-12,1.84536e-12
9813.4,5.98557e-12,1.35119e-12
9978.06,4.99262e-12,1.1292e-12
10123.6,6.43434e-12,1.45528e-12
10262.7,7.04957e-12,1.58382e-12
10395.1,5.98008e-12,1.35124e-12
10525.3,5.22476e-12,1.18624e-12
10696.3,4.47716e-12,1.01068e-12
10929.7,3.6838e-12,8.43668e-13
11123.4,4.60174e-12,1.03683e-12
11277.3,5.77501e-12,1.30491e-12
11427.4,5.42347e-12,1.16936e-12
15750.5,2.62236e-12,6.88164e-13
16056,1.61943e-12,4.27694e-13
16394.6,2.97022e-12,7.55213e-13
16601.1,3.35635e-12,8.0489e-13
16984.3,1.97334e-12,3.95156e-13
