t_s,flux,flux_err
107.73,4.68796e-10,6.98842e-11
112.079,4.51271e-10,6.89252e-11
115.688,3.62644e-10,6.62095e-11
119.943,5.68255e-10,8.47109e-11
123.667,4.31036e-10,7.0908e-11
127.653,5.27546e-10,8.05751e-11
131.709,4.62465e-10,7.23872e-11
135.772,5.16147e-10,7.88341e-11
139.341,4.91588e-10,7.50832e-11
143.15,6.04311e-10,9.23e-11
146.5,5.4417e-10,8.11205e-11
150.654,5.02559e-10,7.49175e-11
154.098,6.65054e-10,9.91409e-11
157.02,6.10356e-10,9.32232e-11
160.652,5.49599e-10,8.81807e-11
163.426,8.22209e-10,1.28696e-10
166.182,6.62086e-10,9.86985e-11
168.841,7.86021e-10,1.20054e-10
171.721,5.7502e-10,8.78263e-11
175.174,6.26067e-10,9.3329e-11
178.482,6.28502e-10,9.3692e-11
181.529,7.20206e-10,1.07363e-10
183.976,8.03745e-10,1.19816e-10
186.602,7.1451e-10,1.09131e-10
189.869,5.39707e-10,8.24327e-11
192.969,6.13737e-10,9.37397e-11
196.105,7.41483e-10,1.10534e-10
199.164,6.44925e-10,9.61402e-11
202.517,5.39179e-10,8.2352e-11
206.329,5.35017e-10,8.17163e-11
209.224,8.08767e-10,1.23528e-10
211.724,8.14176e-10,1.21371e-10
214.712,6.18368e-10,9.92145e-11
217.258,8.64885e-10,1.32099e-10
220.017,7.26685e-10,1.08328e-10
222.471,6.45144e-10,9.85367e-11
225.788,7.05868e-10,1.07811e-10
228.283,8.23675e-10,1.22787e-10
230.899,6.14394e-10,9.1589e-11
233.99,6.90948e-10,1.03001e-10
236.929,7.31138e-10,1.08992e-10
239.711,7.86663e-10,1.17269e-10
242.147,8.58457e-10,1.27972e-10
245.161,5.44251e-10,8.73227e-11
248.143,7.18103e-10,1.07049e-10
251.034,6.55553e-10,9.77246e-11
253.783,7.47994e-10,1.14245e-10
256.717,5.99217e-10,9.37923e-11
260.031,6.40873e-10,9.55362e-11
263.09,6.82316e-10,1.01714e-10
266.005,7.17264e-10,1.09552e-10
268.676,7.49327e-10,1.11704e-10
271.31,7.25727e-10,1.08186e-10
273.987,8.2438e-10,1.25912e-10
276.83,6.41241e-10,9.5591e-11
279.421,7.44011e-10,1.16456e-10
282.355,7.00504e-10,1.06992e-10
285.114,6.26533e-10,9.56941e-11
288.319,6.61679e-10,1.01062e-10
291.223,6.22342e-10,9.5054e-11
295.023,5.22427e-10,7.97933e-11
298.006,7.58905e-10,1.13131e-10
301.179,5.98564e-10,9.36902e-11
304.238,6.23733e-10,9.52664e-11
307.884,5.23028e-10,7.79688e-11
310.886,7.79632e-10,1.22032e-10
313.737,6.79411e-10,1.01281e-10
316.771,6.01265e-10,8.96317e-11
320.84,4.42363e-10,6.92407e-11
324.603,5.3645e-10,7.99696e-11
327.991,6.24984e-10,9.78256e-11
331.889,4.13354e-10,6.16194e-11
335.988,5.61117e-10,9.46682e-11
339.556,5.2059e-10,7.95127e-11
342.982,6.75388e-10,1.00681e-10
346.894,4.12807e-10,6.30504e-11
351.144,5.12764e-10,7.83175e-11
354.995,6.07773e-10,9.06019e-11
