t_s,flux,flux_err
63.6547,1.356e-10,2.11772e-11
78.7779,1.52556e-09,2.27418e-10
79.6414,1.79737e-09,2.73431e-10
80.623,1.20428e-09,1.79524e-10
81.679,1.31506e-09,1.96038e-10
82.693,1.44541e-09,2.19889e-10
83.71,1.33553e-09,1.99089e-10
84.5203,1.89665e-09,2.82736e-10
85.49,1.19496e-09,1.78135e-10
86.656,1.29302e-09,1.92753e-10
87.681,1.10911e-09,1.65336e-10
88.844,1.31897e-09,1.9662e-10
89.8101,1.59534e-09,2.37819e-10
90.92,1.17874e-09,1.75717e-10
92.061,1.15244e-09,1.7532e-10
93.322,9.92997e-10,1.51063e-10
94.681,1.13498e-09,1.69193e-10
95.991,1.05549e-09,1.63893e-10
97.755,6.32597e-10,9.82277e-11
99.661,7.11532e-10,1.06069e-10
101.466,8.62348e-10,1.28551e-10
103.043,1.00495e-09,1.49809e-10
104.634,7.42335e-10,1.1293e-10
106.324,9.03755e-10,1.34724e-10
107.79,9.58754e-10,1.42923e-10
109.113,1.02225e-09,1.52389e-10
110.64,9.86655e-10,1.47082e-10
111.981,8.89466e-10,1.32594e-10
113.589,8.05575e-10,1.20088e-10
115.107,1.22427e-09,1.86246e-10
116.707,7.02914e-10,1.04784e-10
118.69,7.22351e-10,1.0989e-10
120.438,7.97621e-10,1.18902e-10
122.179,7.73948e-10,1.15373e-10
124.302,6.57169e-10,9.79651e-11
126.238,6.90933e-10,1.07286e-10
128.241,5.17199e-10,8.55004e-11
130.987,5.92972e-10,8.83951e-11
133.544,4.50591e-10,6.85478e-11
136.157,5.88559e-10,8.95367e-11
138.694,5.05491e-10,7.68996e-11
141.603,4.73788e-10,7.06283e-11
144.277,4.97936e-10,7.4228e-11
147.07,4.21665e-10,6.28582e-11
150.593,3.80536e-10,5.78904e-11
154.586,3.33112e-10,5.06759e-11
158.434,3.385e-10,5.36593e-11
162.07,2.7017e-10,4.93261e-11
165.579,2.34767e-10,4.28624e-11
169.32,2.29107e-10,4.73857e-11
174.295,1.46443e-10,2.93381e-11
179.708,1.71019e-10,3.12237e-11
185.358,1.07237e-10,2.62325e-11
193.164,1.11409e-10,2.16298e-11
200.529,1.25963e-10,2.37104e-11
219.745,4.76306e-11,1.01688e-11
266.728,1.651e-11,3.64473e-12
343.755,1.51131e-11,3.40512e-12
428.235,1.44438e-11,3.26426e-12
4785.19,2.80057e-12,6.31688e-13
5580.32,1.23623e-12,2.52348e-13
11411.9,6.48714e-13,1.63441e-13
21761.4,6.15523e-13,1.17515e-13
228294,2.33988e-12,0
