t_s,flux,flux_err
109.927,1.81215e-09,2.7133e-10
111.368,1.40631e-09,2.13346e-10
112.784,1.34651e-09,2.01331e-10
114.444,1.24303e-09,1.9003e-10
116.129,1.33019e-09,2.07889e-10
118.236,1.48639e-09,2.07025e-10
129.03,9.2089e-10,1.67505e-10
131.79,9.76756e-10,1.74503e-10
134.612,9.26209e-10,1.58585e-10
137.865,7.14298e-10,1.19814e-10
141.578,7.76551e-10,1.2611e-10
145.472,5.0729e-10,8.3557e-11
150.396,4.7067e-10,7.75566e-11
155.795,4.85546e-10,7.82881e-11
161.142,3.48613e-10,6.61552e-11
166.041,2.92457e-10,5.59136e-11
171.452,2.57616e-10,5.0421e-11
189.552,2.01566e-10,4.52464e-11
236.9,4.52783e-11,1.02734e-11
571.082,7.44086e-12,1.23774e-12
4304.81,8.52923e-12,1.91995e-12
4445.84,5.45909e-12,1.23475e-12
4585.06,1.07788e-11,2.424e-12
4700.73,6.32567e-12,1.42801e-12
4861.86,7.41971e-12,1.66701e-12
5012.75,5.92954e-12,1.33221e-12
5169.53,7.27525e-12,1.6408e-12
5330.87,5.23155e-12,1.18556e-12
5518.7,5.79984e-12,1.30805e-12
5733.2,5.61887e-12,1.00702e-12
10094.4,5.97557e-12,1.31886e-12
10238.7,8.82356e-12,1.9907e-12
10340.8,1.19098e-11,2.67632e-12
10435.3,8.63362e-12,1.95173e-12
10539.9,1.40181e-11,3.07055e-12
10661.5,6.81647e-12,1.53329e-12
10807,8.48439e-12,1.91749e-12
11068.3,6.66577e-12,1.51241e-12
11239.4,7.2975e-12,1.64476e-12
11444.6,6.45178e-12,1.10048e-12
15913.9,4.43315e-12,1.00175e-12
16129.8,4.91075e-12,1.10543e-12
16293.4,3.91383e-12,1.0222e-12
16491.7,4.77588e-12,1.07816e-12
16696.3,5.71539e-12,1.29026e-12
16856.7,6.36546e-12,1.43152e-12
17018,5.24751e-12,1.1835e-12
17254.8,4.54999e-12,8.95178e-13
21569.5,2.77082e-12,7.19058e-13
21926.6,2.22647e-12,5.78382e-13
22327.4,1.51591e-12,3.98047e-13
22838.4,2.12583e-12,4.68975e-13
27172.3,1.48704e-12,2.97355e-13
33019.7,6.69045e-13,1.57993e-13
