t_s,flux,flux_err
79.4135,5.34191e-09,7.9635e-10
79.9964,5.92907e-09,8.83858e-10
80.6073,4.37071e-09,6.51549e-10
81.3444,4.04737e-09,6.03347e-10
82.0487,5.19142e-09,7.73893e-10
82.7044,4.75567e-09,7.08935e-10
83.256,5.9569e-09,8.88004e-10
83.8213,5.05898e-09,7.54149e-10
84.4174,5.55281e-09,8.27765e-10
84.9953,5.04256e-09,7.51702e-10
85.5573,5.79435e-09,8.63771e-10
86.1925,4.66577e-09,6.95532e-10
86.8663,4.30086e-09,6.41135e-10
87.6074,4.59668e-09,6.85233e-10
88.2517,4.72294e-09,6.42712e-10
96.331,3.44542e-09,5.13613e-10
97.2306,3.76061e-09,5.606e-10
98.0623,4.04019e-09,6.1708e-10
98.975,3.28064e-09,4.8905e-10
99.8954,3.79142e-09,5.65192e-10
100.866,2.85528e-09,4.2564e-10
102.002,3.01006e-09,4.59742e-10
102.996,3.50425e-09,5.22384e-10
103.907,3.03006e-09,4.62798e-10
104.977,3.97896e-09,5.9315e-10
106.172,2.1665e-09,3.22964e-10
107.364,3.71517e-09,5.53825e-10
108.345,2.59124e-09,3.86279e-10
109.6,2.82461e-09,4.21069e-10
110.821,2.78635e-09,4.15366e-10
112.055,2.76139e-09,4.11644e-10
113.431,2.13612e-09,3.34354e-10
114.817,2.20094e-09,3.36162e-10
116.189,2.71343e-09,4.14437e-10
117.393,2.43424e-09,3.62876e-10
118.853,2.07752e-09,3.17311e-10
120.345,2.32997e-09,3.47332e-10
122,1.93308e-09,2.88167e-10
123.691,1.97379e-09,3.01468e-10
125.585,1.42564e-09,2.28736e-10
127.472,1.86444e-09,2.84766e-10
129.268,1.67512e-09,2.62197e-10
131.366,1.54495e-09,2.4788e-10
133.254,1.61298e-09,2.4636e-10
134.994,2.20237e-09,3.28311e-10
136.51,2.02406e-09,3.01729e-10
138.631,1.33691e-09,2.04193e-10
141.172,1.31174e-09,2.00348e-10
143.362,1.83925e-09,2.7418e-10
145.507,1.22893e-09,1.83199e-10
148.249,1.46835e-09,2.29832e-10
150.884,1.00581e-09,1.49938e-10
154.255,8.54918e-10,1.30576e-10
157.318,1.47648e-09,2.25511e-10
160.006,1.07853e-09,1.60778e-10
163.019,1.02532e-09,1.52846e-10
166.173,1.14228e-09,1.78795e-10
169.189,9.82808e-10,1.46509e-10
172.346,9.89822e-10,1.51181e-10
176.17,8.33803e-10,1.3051e-10
179.835,8.74035e-10,1.30294e-10
183.667,7.76224e-10,1.27693e-10
187.219,6.73403e-10,1.20947e-10
191.009,8.41815e-10,1.25491e-10
195.118,7.4307e-10,1.10771e-10
199.637,7.0229e-10,1.09926e-10
203.869,8.27922e-10,1.2342e-10
208.332,7.39711e-10,1.09065e-10
212.8,7.69449e-10,1.17522e-10
216.528,5.88105e-10,1.11365e-10
220.24,4.72426e-10,8.94597e-11
225.069,7.82147e-10,1.16596e-10
229.116,7.533e-10,1.15056e-10
233.279,6.20689e-10,1.2664e-10
236.73,6.25556e-10,1.1421e-10
240.137,5.37473e-10,9.81289e-11
244.545,5.46788e-10,9.98295e-11
248.465,5.50958e-10,1.00591e-10
253.227,4.52163e-10,8.25533e-11
256.776,5.49658e-10,1.20214e-10
261.455,4.25783e-10,7.77371e-11
266.76,3.84909e-10,7.28873e-11
271.796,4.5134e-10,8.24031e-11
276.387,5.45832e-10,9.9655e-11
281.368,3.7215e-10,7.59301e-11
286.623,3.97107e-10,7.51972e-11
292.741,3.1617e-10,5.77246e-11
298.21,4.51292e-10,8.54578e-11
302.849,4.75858e-10,9.35082e-11
307.827,3.72798e-10,7.32564e-11
314.813,2.72639e-10,5.56268e-11
321.071,3.59012e-10,7.32496e-11
327.455,3.22049e-10,6.0984e-11
335.068,2.09268e-10,4.26971e-11
343.59,3.27537e-10,6.943e-11
349.271,3.61716e-10,6.84954e-11
355.936,3.38656e-10,6.41287e-11
376.401,2.37255e-10,5.09356e-11
404.939,2.08268e-10,4.55139e-11
431.961,2.16576e-10,4.86503e-11
457.234,2.37171e-10,5.09886e-11
484.017,1.54219e-10,3.45371e-11
515.836,1.9635e-10,4.39052e-11
553.259,1.31786e-10,2.83719e-11
596.203,1.35285e-10,3.04827e-11
637.258,1.13686e-10,2.5616e-11
691.815,1.13479e-10,2.54912e-11
742.109,9.38763e-11,2.1185e-11
815.564,5.85326e-11,1.31484e-11
896.722,8.49848e-11,1.85721e-11
987.475,5.51819e-11,1.2472e-11
1090.41,4.37218e-11,9.92768e-12
1236.5,4.38662e-11,7.87444e-12
5631.9,6.54295e-12,1.73492e-12
6022.92,6.60355e-12,1.73782e-12
6396.66,1.19045e-11,2.68671e-12
6761.29,8.91129e-12,1.86392e-12
10819.7,5.71811e-12,1.50209e-12
11061,7.44439e-12,1.68018e-12
11302.1,5.22564e-12,1.38072e-12
11540.3,5.81153e-12,1.51347e-12
11847.4,5.05751e-12,1.24119e-12
22210.1,1.68387e-12,4.16514e-13
