t_s,flux,flux_err
76.812,1.38318e-08,1.76505e-09
77.7293,1.1884e-08,1.49575e-09
78.913,8.29458e-09,1.05995e-09
80.9269,9.03869e-09,8.61255e-10
89.4652,7.30397e-09,8.94928e-10
89.9257,7.4764e-09,9.04963e-10
90.4161,7.86561e-09,9.1486e-10
90.9713,6.15629e-09,7.52485e-10
91.6492,4.99931e-09,6.26786e-10
92.2994,4.11292e-09,6.24988e-10
92.8916,5.7093e-09,6.97755e-10
93.4905,6.44764e-09,7.88006e-10
94.0653,4.0856e-09,6.09205e-10
94.654,4.21551e-09,6.40585e-10
95.1796,4.40761e-09,6.69764e-10
95.769,4.07592e-09,6.19334e-10
96.4082,5.29513e-09,6.47088e-10
97.0863,3.6607e-09,5.45822e-10
97.736,3.8773e-09,5.89167e-10
98.3958,3.32388e-09,4.95588e-10
99.1616,3.35639e-09,5.00436e-10
99.7495,4.53728e-09,6.69126e-10
100.383,4.3657e-09,6.50902e-10
101.067,3.16454e-09,4.80827e-10
101.734,3.31123e-09,4.93695e-10
102.56,2.94627e-09,4.56309e-10
103.23,4.07985e-09,6.08299e-10
103.846,3.23264e-09,4.91172e-10
104.669,2.70919e-09,4.03932e-10
105.802,1.96113e-09,2.9241e-10
106.825,2.75148e-09,4.26118e-10
107.757,2.84404e-09,4.24011e-10
108.533,2.91665e-09,4.34835e-10
109.512,2.20793e-09,3.35469e-10
110.464,2.85609e-09,4.25818e-10
111.501,2.09186e-09,3.11887e-10
112.746,1.78624e-09,2.82018e-10
114.348,1.41737e-09,2.15344e-10
116.004,1.22073e-09,1.81991e-10
117.991,1.39534e-09,2.12001e-10
119.638,1.31238e-09,1.99398e-10
121.531,1.02489e-09,1.55718e-10
124.364,9.36041e-10,1.39548e-10
126.865,7.1864e-10,1.09184e-10
130.353,7.64344e-10,1.16127e-10
133.509,1.18031e-09,1.75965e-10
134.566,2.53768e-09,3.85553e-10
135.302,3.87601e-09,5.88886e-10
135.891,4.0167e-09,6.22024e-10
136.447,4.73773e-09,7.06311e-10
137.051,5.64315e-09,6.89501e-10
137.58,4.59612e-09,7.03391e-10
138.155,7.14725e-09,8.71208e-10
138.647,7.06103e-09,8.56378e-10
139.191,6.77451e-09,8.38296e-10
139.688,7.32394e-09,8.92727e-10
140.192,8.01726e-09,9.30108e-10
140.69,7.20389e-09,8.80197e-10
141.206,9.03173e-09,9.85581e-10
141.67,7.49986e-09,8.96513e-10
142.192,7.91543e-09,9.35139e-10
142.705,8.30345e-09,9.67602e-10
143.203,8.07317e-09,9.49459e-10
143.72,7.95173e-09,9.37227e-10
144.256,7.84129e-09,9.3069e-10
144.723,8.3854e-09,9.55716e-10
145.243,7.3476e-09,8.97739e-10
145.749,7.43125e-09,9.01259e-10
146.221,7.1459e-09,8.99983e-10
146.791,7.79833e-09,9.36753e-10
147.351,6.44328e-09,7.87254e-10
147.871,7.97759e-09,9.3381e-10
148.396,5.90211e-09,7.39721e-10
149.019,7.01001e-09,8.78574e-10
149.61,5.21505e-09,6.6206e-10
150.18,7.22649e-09,8.94223e-10
150.794,5.64268e-09,7.07212e-10
151.42,5.43816e-09,6.90391e-10
152.142,5.09582e-09,6.30576e-10
152.861,4.86135e-09,5.93981e-10
153.545,4.47427e-09,6.79786e-10
154.052,4.33729e-09,6.46619e-10
154.585,4.56843e-09,6.59449e-10
155.212,4.61571e-09,6.88121e-10
155.726,3.92689e-09,6.0812e-10
156.41,3.92607e-09,5.85318e-10
156.962,4.61686e-09,6.01142e-10
157.682,5.91334e-09,7.22565e-10
158.262,4.69061e-09,6.32565e-10
158.851,4.66095e-09,6.77594e-10
159.44,4.64988e-09,6.51187e-10
160.114,5.52689e-09,6.92724e-10
160.703,6.0016e-09,7.27919e-10
161.328,5.97848e-09,7.39821e-10
161.882,6.14559e-09,7.50903e-10
162.543,5.79336e-09,7.11478e-10
163.13,5.46825e-09,6.68127e-10
163.806,5.97126e-09,7.29578e-10
164.447,5.58104e-09,6.81915e-10
165.082,5.76438e-09,7.13339e-10
165.676,5.87342e-09,7.12397e-10
166.281,5.77066e-09,7.05125e-10
166.925,6.09522e-09,7.4857e-10
167.528,5.40001e-09,6.76847e-10
168.15,6.32621e-09,7.73002e-10
168.768,6.46034e-09,7.93432e-10
169.344,5.2909e-09,6.46503e-10
169.959,7.25919e-09,8.74068e-10
170.471,6.81596e-09,8.43478e-10
