t_s,flux,flux_err
123.468,2.24809e-09,3.35133e-10
124.109,3.58283e-09,5.3416e-10
124.735,3.58408e-09,4.87383e-10
125.468,3.66487e-09,4.76842e-10
126.059,3.60951e-09,5.38075e-10
126.562,3.07568e-09,4.58671e-10
127.202,2.59233e-09,3.91171e-10
127.885,3.42213e-09,5.111e-10
128.463,2.75367e-09,4.10506e-10
129.02,3.21664e-09,4.79555e-10
129.671,3.05837e-09,4.56011e-10
130.18,2.8276e-09,4.2163e-10
130.798,3.49046e-09,5.2049e-10
131.426,2.45679e-09,3.6638e-10
132.212,2.72927e-09,3.58519e-10
137.202,2.71295e-09,4.1217e-10
138.434,2.49722e-09,3.79403e-10
140.551,2.9265e-09,4.53197e-10
141.139,2.96157e-09,4.41525e-10
141.851,2.77103e-09,4.21014e-10
142.509,2.47375e-09,3.68803e-10
143.205,2.93672e-09,4.37828e-10
143.845,3.07411e-09,4.58313e-10
144.483,2.47375e-09,3.68806e-10
145.324,2.46218e-09,3.6708e-10
145.903,3.36976e-09,5.02389e-10
146.69,1.85063e-09,2.8118e-10
147.592,2.45636e-09,3.66219e-10
148.37,2.384e-09,3.55425e-10
149.163,2.43905e-09,3.77723e-10
150.041,1.78789e-09,2.66548e-10
151.049,2.35783e-09,3.51518e-10
151.749,2.57738e-09,3.84247e-10
152.526,2.33745e-09,3.48476e-10
153.256,3.08545e-09,4.68776e-10
154.123,1.84909e-09,2.75667e-10
155.039,2.19936e-09,3.27885e-10
155.911,2.46409e-09,3.74364e-10
156.601,2.38917e-09,3.56181e-10
157.549,2.20385e-09,3.2855e-10
158.405,2.22138e-09,3.33661e-10
159.248,2.36299e-09,3.5227e-10
159.953,2.78356e-09,4.22892e-10
160.568,3.59219e-09,5.45743e-10
161.076,3.47467e-09,5.17992e-10
161.647,3.46e-09,5.10169e-10
162.238,4.08759e-09,5.01958e-10
162.825,3.49799e-09,5.21466e-10
163.407,3.61691e-09,4.92216e-10
164.002,3.68559e-09,5.26527e-10
164.591,2.94469e-09,4.42297e-10
165.247,2.66806e-09,3.97742e-10
165.96,2.91331e-09,4.34303e-10
166.523,3.4179e-09,5.09523e-10
167.067,3.14078e-09,4.68209e-10
167.745,2.73457e-09,4.15443e-10
168.309,3.23802e-09,4.82704e-10
168.91,3.326e-09,5.25057e-10
169.524,2.49023e-09,3.71229e-10
170.162,3.57972e-09,5.43838e-10
170.716,3.37288e-09,5.02807e-10
171.212,3.34943e-09,4.99312e-10
171.866,2.88556e-09,4.38381e-10
172.473,3.18605e-09,4.74956e-10
173.076,2.90284e-09,4.32737e-10
173.632,3.62717e-09,5.51046e-10
174.3,2.67957e-09,3.99453e-10
174.948,2.58986e-09,4.0104e-10
175.635,2.62569e-09,3.9142e-10
176.282,3.05562e-09,4.55511e-10
176.9,2.93546e-09,4.37597e-10
177.472,3.15282e-09,4.88214e-10
178.147,2.69336e-09,4.01507e-10
178.968,1.96803e-09,2.9338e-10
179.811,2.30181e-09,3.43138e-10
180.697,2.22348e-09,3.3146e-10
