t_s,flux,flux_err
27314.2,3.17562e-11,7.14604e-12
27378,1.5973e-11,3.63481e-12
27486.2,1.89563e-11,4.19336e-12
27568,2.27495e-11,5.10307e-12
27641.1,2.37717e-11,5.35783e-12
27704.7,2.659e-11,5.98349e-12
27771.2,2.59473e-11,5.85748e-12
27829.9,3.25921e-11,7.36926e-12
27881,2.32964e-11,5.28433e-12
27953.5,2.64139e-11,5.94387e-12
28015.2,2.87162e-11,6.47225e-12
28104.1,2.46457e-11,3.953e-12
32489.8,1.57682e-11,3.55717e-12
32560.3,3.01481e-11,6.59267e-12
32626.8,2.83538e-11,6.3822e-12
32701.2,2.06319e-11,4.6287e-12
32784.6,1.94386e-11,4.36581e-12
32873.2,1.84983e-11,4.15005e-12
32958.9,2.06116e-11,4.62926e-12
33033.9,2.63588e-11,5.92659e-12
33100.7,2.73418e-11,6.16123e-12
33160,3.21449e-11,6.89466e-12
33234.7,2.02445e-11,4.57205e-12
33308.5,2.34728e-11,5.28353e-12
33375.2,2.27275e-11,5.15571e-12
33443.9,2.30035e-11,5.21251e-12
33535.4,2.03451e-11,4.57446e-12
33595.2,3.9246e-11,8.79501e-12
33661.6,1.93997e-11,4.35707e-12
33761.8,1.62474e-11,3.66119e-12
33839.1,2.29534e-11,5.15521e-12
33907,2.8525e-11,6.39948e-12
33990.9,1.94876e-11,3.79676e-12
38249.1,2.71591e-11,6.13059e-12
38419.2,1.62196e-11,3.73604e-12
38592.7,2.64462e-11,5.9571e-12
38738.1,2.21146e-11,4.88901e-12
38878.4,1.73328e-11,3.91663e-12
39068.1,2.92535e-11,6.6243e-12
39198.9,2.28076e-11,5.13209e-12
39331.9,2.70146e-11,6.11085e-12
39505.4,1.66237e-11,3.75639e-12
39653.1,3.06138e-11,6.9104e-12
39778.7,1.8196e-11,4.15553e-12
43944.5,1.82556e-11,4.12237e-12
44039.8,1.42065e-11,3.21155e-12
44147.1,2.12315e-11,4.55808e-12
44232.1,1.90097e-11,4.17852e-12
44318.2,2.21893e-11,4.86221e-12
44405.8,1.7615e-11,3.96033e-12
44496.3,1.7583e-11,3.78231e-12
135268,2.57614e-12,6.17342e-13
146783,3.24531e-12,8.53887e-13
147065,3.08475e-12,5.88075e-13
158272,2.36728e-12,6.2649e-13
158510,3.66768e-12,9.35723e-13
180549,3.44259e-12,7.99054e-13
197709,2.24932e-12,5.88741e-13
198148,1.7419e-12,3.75563e-13
214879,1.45774e-12,3.80465e-13
215626,1.18513e-12,2.58131e-13
249238,8.96309e-13,1.76172e-13
266333,1.02366e-12,2.21512e-13
