t_s,flux,flux_err
148.321,8.4369e-10,1.25776e-10
149.772,9.87376e-10,1.472e-10
151.447,8.0869e-10,1.04461e-10
168.972,7.36886e-10,1.10568e-10
171.293,6.09461e-10,9.62317e-11
174.112,5.49876e-10,8.23932e-11
176.721,7.5884e-10,1.13676e-10
179.125,5.54848e-10,8.52546e-11
182.13,5.77907e-10,8.65268e-11
185.08,4.83132e-10,7.23379e-11
188.658,3.84827e-10,6.22827e-11
192.615,4.01496e-10,6.16602e-11
196.503,3.52955e-10,5.41932e-11
200.932,2.53344e-10,4.52411e-11
205.773,3.75466e-10,5.61896e-11
210.533,2.95927e-10,4.79e-11
214.73,2.36192e-10,4.32499e-11
220.234,1.74609e-10,3.4575e-11
225.687,1.85259e-10,3.52761e-11
231.686,1.69877e-10,3.11173e-11
237.843,1.60073e-10,3.43764e-11
244.274,1.46782e-10,3.02665e-11
259.9,6.12962e-11,1.31078e-11
280.67,5.7607e-11,1.25709e-11
301.557,5.1948e-11,1.13598e-11
351.063,1.75738e-11,3.94264e-12
444.354,1.01349e-11,2.29153e-12
560.825,4.70302e-12,1.06117e-12
811.88,1.45134e-12,3.05115e-13
4964.98,1.08307e-12,2.84167e-13
5569.96,8.67489e-13,2.28751e-13
6461.43,6.94905e-13,1.51728e-13
10943.6,4.45173e-13,1.19546e-13
12152.8,4.83392e-13,1.19748e-13
40682.1,4.04447e-13,9.27714e-14
46366.9,2.45917e-13,8.56013e-14
