t_s,flux,flux_err
107.352,3.04938e-09,6.52039e-10
108.061,3.06129e-09,6.84197e-10
108.761,3.58341e-09,7.12508e-10
109.506,3.64657e-09,7.14252e-10
110.35,3.64857e-09,6.75625e-10
111.046,4.85236e-09,8.83914e-10
111.698,4.36389e-09,7.58308e-10
112.465,3.60824e-09,6.04375e-10
113.218,3.73777e-09,6.05491e-10
113.909,5.99306e-09,9.76474e-10
114.505,4.60839e-09,7.25058e-10
115.163,4.24173e-09,6.40009e-10
115.795,4.64742e-09,7.01892e-10
116.44,4.23032e-09,6.30567e-10
117.188,4.11415e-09,5.96509e-10
117.93,2.38978e-09,3.8911e-10
118.621,3.79778e-09,5.22437e-10
119.297,3.71043e-09,5.21175e-10
120.029,3.46792e-09,4.74363e-10
120.743,3.85791e-09,5.10087e-10
121.362,2.64359e-09,4.30358e-10
122.016,2.92889e-09,4.66857e-10
122.612,2.69013e-09,4.20539e-10
123.316,3.7586e-09,4.90932e-10
123.978,3.71943e-09,4.90634e-10
124.699,3.13422e-09,4.22838e-10
125.463,3.42174e-09,4.41715e-10
126.256,3.44118e-09,4.36966e-10
126.955,3.38186e-09,4.33701e-10
127.754,3.96201e-09,5.00184e-10
128.366,4.38394e-09,5.67802e-10
128.985,4.24479e-09,5.3564e-10
129.588,4.00184e-09,5.03479e-10
130.111,4.91192e-09,6.17082e-10
130.641,4.68169e-09,6.11919e-10
131.219,4.89566e-09,6.13454e-10
131.721,5.12231e-09,6.35665e-10
132.222,6.63965e-09,7.49323e-10
132.787,4.52809e-09,5.71592e-10
133.307,5.10005e-09,6.43898e-10
133.825,4.90908e-09,6.28172e-10
134.374,4.91191e-09,6.10707e-10
134.917,4.52817e-09,5.69376e-10
135.53,4.28591e-09,5.697e-10
136.05,5.38751e-09,6.63144e-10
136.571,5.9934e-09,7.04611e-10
137.038,6.15738e-09,7.06754e-10
137.573,5.59687e-09,6.69646e-10
138.053,5.83976e-09,6.95785e-10
138.555,5.38175e-09,6.76515e-10
139.083,4.65011e-09,5.99123e-10
139.588,5.80049e-09,6.80898e-10
140.07,5.52423e-09,6.47347e-10
140.577,5.1931e-09,6.2534e-10
141.137,5.89441e-09,6.72234e-10
141.596,5.41629e-09,6.40961e-10
142.125,5.15894e-09,6.31457e-10
142.644,5.04884e-09,6.22542e-10
143.223,3.89071e-09,4.87009e-10
143.825,4.43029e-09,5.62977e-10
144.421,3.9949e-09,5.07331e-10
145.007,4.91157e-09,6.14315e-10
145.526,3.06782e-09,4.60828e-10
146.039,4.49144e-09,5.62335e-10
146.648,3.95691e-09,4.95763e-10
147.222,3.18094e-09,4.77901e-10
147.841,3.39267e-09,4.19142e-10
148.564,3.21413e-09,4.02954e-10
149.262,3.09059e-09,4.7406e-10
149.859,2.69851e-09,4.05221e-10
150.581,2.41027e-09,3.57885e-10
151.18,2.88975e-09,4.42435e-10
151.797,3.10352e-09,4.65734e-10
152.472,2.2804e-09,3.42118e-10
153.257,1.92362e-09,2.88568e-10
154.034,2.39271e-09,3.58932e-10
154.777,2.5644e-09,3.9283e-10
155.611,1.64348e-09,2.51855e-10
156.727,1.50374e-09,2.25736e-10
157.922,1.24704e-09,1.87179e-10
159.242,1.49455e-09,2.28975e-10
160.388,1.44609e-09,2.16893e-10
161.694,1.3175e-09,2.01865e-10
162.887,1.6181e-09,2.43062e-10
163.859,1.85897e-09,2.79159e-10
164.798,1.51524e-09,2.32349e-10
165.946,1.70596e-09,2.56221e-10
166.83,2.22157e-09,3.47554e-10
167.57,2.34285e-09,3.66609e-10
