t_s,flux,flux_err
101.494,2.25542e-08,2.7572e-09
102.132,3.01413e-08,3.6821e-09
102.869,2.61352e-08,3.19267e-09
103.454,2.74243e-08,3.36598e-09
104.196,2.0566e-08,2.509e-09
105.006,2.3274e-08,2.83888e-09
105.705,2.78462e-08,3.40731e-09
106.394,2.29613e-08,2.82367e-09
107.241,2.29234e-08,2.80398e-09
107.996,2.109e-08,2.56419e-09
108.845,2.1271e-08,2.59193e-09
109.963,2.39655e-08,2.25104e-09
116.151,2.19522e-08,2.79458e-09
116.75,2.06675e-08,2.67453e-09
117.255,2.73093e-08,3.31837e-09
117.81,1.78078e-08,2.32235e-09
118.51,1.91584e-08,2.52223e-09
119.121,2.07001e-08,2.7096e-09
119.657,2.51252e-08,3.27488e-09
120.22,2.09185e-08,2.65574e-09
120.834,1.86253e-08,2.42201e-09
121.496,1.90169e-08,2.54804e-09
122.205,1.58395e-08,2.08146e-09
122.972,1.58096e-08,2.05634e-09
123.691,1.62754e-08,2.05063e-09
124.389,1.79007e-08,2.31669e-09
125.279,1.25943e-08,1.67185e-09
126.096,1.56749e-08,1.95213e-09
126.869,1.61472e-08,2.03682e-09
127.714,1.45383e-08,1.87323e-09
128.546,1.26718e-08,1.64146e-09
129.549,1.07818e-08,1.3827e-09
130.581,1.45668e-08,1.85648e-09
131.384,1.46877e-08,1.82147e-09
132.392,1.05941e-08,1.40877e-09
133.475,1.29309e-08,1.64855e-09
134.495,1.00157e-08,1.33875e-09
135.59,1.19704e-08,1.58259e-09
136.746,9.52052e-09,1.2367e-09
137.909,1.0401e-08,1.33414e-09
138.985,1.26715e-08,1.61811e-09
140.116,9.44186e-09,1.24443e-09
141.187,1.11646e-08,1.43026e-09
142.015,1.28816e-08,1.63391e-09
142.843,9.75097e-09,1.3029e-09
143.9,8.5926e-09,1.10924e-09
144.986,8.50901e-09,1.10958e-09
146.083,8.85377e-09,1.16006e-09
147.111,1.06532e-08,1.397e-09
148.001,9.78646e-09,1.32417e-09
149.133,6.80731e-09,8.71146e-10
150.802,5.96121e-09,7.87017e-10
151.904,8.1776e-09,1.06202e-09
152.524,6.39695e-09,7.75748e-10
153.121,6.46745e-09,8.16366e-10
153.726,5.53597e-09,6.76329e-10
154.337,6.28608e-09,7.80579e-10
154.931,4.7133e-09,7.19889e-10
155.503,5.56515e-09,6.79894e-10
156.082,4.7005e-09,7.00711e-10
156.656,6.83829e-09,8.35434e-10
157.165,4.88274e-09,6.99023e-10
157.788,5.99458e-09,7.44382e-10
158.356,4.74813e-09,7.07811e-10
158.928,5.46445e-09,6.89761e-10
159.634,5.82584e-09,7.23429e-10
160.19,4.89694e-09,7.29995e-10
160.752,5.07421e-09,6.66279e-10
161.37,4.44761e-09,6.63013e-10
161.909,4.57801e-09,6.82451e-10
162.506,5.6101e-09,6.85386e-10
163.129,3.93224e-09,6.15492e-10
163.717,5.05674e-09,7.08089e-10
164.3,4.27204e-09,6.3684e-10
164.924,5.49252e-09,6.71021e-10
165.526,5.06496e-09,7.31067e-10
166.085,4.27575e-09,6.53059e-10
166.598,4.81327e-09,7.17522e-10
167.132,4.74827e-09,7.07833e-10
167.685,4.93158e-09,7.35159e-10
168.221,4.57817e-09,6.82475e-10
168.8,4.09768e-09,6.10848e-10
169.406,4.27569e-09,6.5305e-10
170.013,3.84693e-09,5.87563e-10
170.661,3.69875e-09,5.51379e-10
171.359,3.55032e-09,5.42261e-10
171.944,4.13726e-09,6.63804e-10
172.592,3.5503e-09,5.42257e-10
173.311,3.04211e-09,4.64639e-10
174.156,3.02935e-09,4.51591e-10
174.959,3.37086e-09,5.025e-10
175.718,2.92631e-09,4.46952e-10
176.738,2.37845e-09,3.54559e-10
177.651,2.89108e-09,4.26268e-10
178.44,3.90457e-09,5.82061e-10
179.261,2.29188e-09,3.58736e-10
180.288,2.47905e-09,3.69556e-10
181.618,1.69811e-09,2.65796e-10
182.789,2.28192e-09,3.4017e-10
183.818,2.64607e-09,4.04149e-10
184.914,1.79088e-09,2.66969e-10
186.265,1.83452e-09,2.80197e-10
187.8,1.59701e-09,2.43921e-10
189.226,1.48697e-09,2.27113e-10
190.819,1.95527e-09,2.91475e-10
192.346,1.41827e-09,2.1662e-10
194.007,1.61762e-09,2.47069e-10
195.406,1.95058e-09,2.90776e-10
196.843,1.60911e-09,2.39873e-10
198.738,1.1497e-09,1.756e-10
200.558,1.29284e-09,2.02362e-10
202.818,9.89335e-10,1.66914e-10
204.811,1.19857e-09,1.83064e-10
207.178,9.97827e-10,1.52404e-10
209.494,9.50286e-10,1.41661e-10
212.284,1.01992e-09,1.55778e-10
214.968,6.69697e-10,9.9833e-11
219.21,5.73003e-10,9.19358e-11
222.93,6.71375e-10,1.02543e-10
226.769,6.76092e-10,1.00786e-10
231.009,3.51348e-10,6.65322e-11
235.349,5.04046e-10,8.07122e-11
239.47,4.04088e-10,7.37762e-11
243.457,4.87198e-10,9.22572e-11
247.364,4.04766e-10,7.39e-11
251.912,3.43904e-10,7.28995e-11
256.871,2.52793e-10,5.15777e-11
263.043,2.71279e-10,5.33075e-11
270.93,1.81236e-10,3.43193e-11
278.402,2.1493e-10,4.06997e-11
285.818,2.44542e-10,4.46472e-11
317.802,8.41095e-11,1.84354e-11
361.488,6.44812e-11,1.40917e-11
425.42,4.88763e-11,1.00155e-11
3822.2,8.32873e-12,1.88893e-12
3971.35,1.1509e-11,2.6045e-12
4084.77,9.60036e-12,2.17257e-12
4192.91,1.39211e-11,3.12978e-12
4305.84,1.07513e-11,2.41713e-12
4424.06,7.40245e-12,1.66969e-12
4596.1,1.46638e-11,3.30005e-12
4744.93,9.74732e-12,2.20577e-12
4883.26,1.04167e-11,2.34702e-12
5014.81,7.40447e-12,1.61356e-12
9638.23,3.07889e-12,8.10037e-13
9933.45,6.32956e-12,1.43272e-12
10215.2,2.53484e-12,6.69659e-13
10511,4.59461e-12,1.19991e-12
10705.7,6.78079e-12,1.53203e-12
10911.3,3.88772e-12,1.02199e-12
11167.6,4.71688e-12,1.07097e-12
15291.5,5.33313e-12,1.21452e-12
15730.1,3.58559e-12,7.12468e-13
32451.5,1.5763e-12,4.17192e-13
33218.9,2.16505e-12,4.71631e-13
39515,1.17102e-12,2.30447e-13
73098.7,6.66853e-13,2.66221e-13
