t_s,flux,flux_err
856.747,4.7316e-11,1.06151e-11
898.469,2.88698e-11,6.47682e-12
936.12,3.92675e-11,8.39701e-12
1001.7,1.85223e-11,4.16918e-12
1062.46,2.99852e-11,6.5777e-12
1116.43,2.47235e-11,5.54662e-12
1206.91,1.42535e-11,3.12344e-12
1281.54,2.50221e-11,5.60126e-12
1347.82,2.06373e-11,4.51761e-12
1428.07,1.93718e-11,4.23169e-12
1499.36,1.78023e-11,3.99827e-12
1583.75,1.63851e-11,3.69221e-12
1682.37,1.43743e-11,3.1499e-12
1763.8,1.70806e-11,3.83619e-12
1868.92,1.50086e-11,3.37828e-12
1952.37,1.76343e-11,3.94747e-12
2034.97,1.85813e-11,4.18247e-12
2109.04,1.76253e-11,3.96729e-12
2185.2,1.10436e-11,2.47774e-12
2257.95,1.77256e-11,3.97245e-12
2338.47,1.31532e-11,2.95413e-12
2446.22,1.2747e-11,2.87876e-12
2594.49,8.00571e-12,1.81001e-12
2733.25,1.19335e-11,2.69804e-12
2933.87,1.12352e-11,1.86589e-12
6673.16,6.72896e-12,1.51687e-12
6865.91,3.90138e-12,6.84878e-13
8466.01,2.72229e-12,7.07892e-13
8670.69,3.88827e-12,8.51714e-13
12512.2,3.00144e-12,7.13382e-13
12753,2.88308e-12,7.53436e-13
13014.7,2.23596e-12,5.88487e-13
13324.1,1.88345e-12,4.89729e-13
13681.9,1.96247e-12,4.99024e-13
13911.3,2.97085e-12,7.48318e-13
14202.5,2.54234e-12,6.6105e-13
14421.3,2.74703e-12,7.17157e-13
19920.1,1.72055e-12,3.54995e-13
25271.4,9.20929e-13,1.92546e-13
31142.6,7.38781e-13,1.54342e-13
512640,4.9073e-13,0
