t_s,flux,flux_err
57.2917,1.96714e-09,2.94067e-10
58.0296,2.95132e-09,4.39997e-10
58.7128,3.07112e-09,4.57828e-10
59.2667,3.28026e-09,4.89001e-10
59.853,3.1892e-09,4.75425e-10
60.4408,2.94281e-09,4.38694e-10
61.0927,3.25213e-09,4.84806e-10
61.6842,3.32161e-09,4.95163e-10
62.2118,3.66744e-09,5.40742e-10
62.7339,3.50183e-09,5.22029e-10
63.2815,3.77685e-09,5.63028e-10
63.7866,3.94378e-09,5.41729e-10
64.3267,3.5948e-09,5.3589e-10
64.8594,3.9385e-09,5.745e-10
73.1179,4.36547e-09,5.33341e-10
73.7481,4.5159e-09,5.65946e-10
74.3951,3.94412e-09,5.35137e-10
74.9606,3.9145e-09,5.94701e-10
75.5658,4.55434e-09,5.56419e-10
76.254,4.19173e-09,5.12114e-10
76.8844,5.36647e-09,6.55637e-10
77.4495,3.90264e-09,5.81783e-10
78.0396,3.98071e-09,4.90006e-10
78.7184,3.69858e-09,5.51362e-10
79.2318,3.4722e-09,5.48135e-10
79.8359,3.86766e-09,4.89938e-10
80.5375,3.7452e-09,5.66549e-10
81.0899,3.1792e-09,4.73935e-10
81.6718,3.98517e-09,5.94082e-10
82.3233,2.71478e-09,4.20384e-10
82.9229,3.86523e-09,5.53926e-10
83.681,2.7556e-09,4.18634e-10
84.2682,3.85893e-09,5.43976e-10
84.9166,2.81114e-09,4.27072e-10
85.5783,3.74811e-09,5.52635e-10
86.2453,2.35771e-09,3.5147e-10
86.9756,2.99555e-09,4.46555e-10
87.6605,3.27415e-09,4.97412e-10
88.3098,2.64373e-09,4.01638e-10
89.0472,3.22664e-09,4.81003e-10
89.6284,3.17225e-09,4.72896e-10
90.3714,2.32376e-09,3.46409e-10
91.29,1.84612e-09,2.80464e-10
92.3634,2.24438e-09,3.40967e-10
93.267,2.37752e-09,3.54422e-10
94.1507,1.98615e-09,3.01737e-10
95.0529,2.08631e-09,3.16953e-10
95.937,2.73147e-09,4.07186e-10
96.934,1.63495e-09,2.43725e-10
98.072,1.86066e-09,2.88121e-10
99.0891,1.98927e-09,3.02211e-10
100.188,1.81075e-09,2.69932e-10
101.26,1.74843e-09,2.65623e-10
102.401,1.66468e-09,2.52898e-10
103.58,2.04037e-09,3.09974e-10
104.615,1.64957e-09,2.55435e-10
105.589,2.13026e-09,3.17562e-10
