t_s,flux,flux_err
93.536,8.23163e-09,1.00051e-09
96.3638,6.95259e-09,6.48878e-10
105.806,1.0055e-08,1.25987e-09
106.583,1.02817e-08,1.33538e-09
107.349,9.93176e-09,1.27598e-09
108.166,9.22725e-09,1.18758e-09
108.926,1.05831e-08,1.35196e-09
109.662,1.08153e-08,1.40372e-09
110.405,1.12048e-08,1.48982e-09
110.984,1.54528e-08,1.96592e-09
111.522,1.59715e-08,1.99182e-09
112.018,1.60797e-08,2.03921e-09
112.522,1.60117e-08,1.97782e-09
113.15,1.11256e-08,1.42814e-09
113.775,1.50752e-08,1.91879e-09
114.265,1.79898e-08,2.10887e-09
114.742,1.77073e-08,2.10593e-09
115.241,1.88644e-08,2.29669e-09
115.895,1.91982e-08,2.44562e-09
116.607,1.73237e-08,2.22719e-09
117.35,2.37933e-08,3.05697e-09
117.894,2.39063e-08,3.00863e-09
118.476,2.27468e-08,2.96315e-09
119.133,2.22763e-08,2.81061e-09
119.783,2.17747e-08,2.83313e-09
120.375,2.03e-08,2.70647e-09
121.019,2.16587e-08,2.78211e-09
121.646,2.48679e-08,3.23211e-09
122.167,2.5256e-08,3.35515e-09
122.674,2.83416e-08,3.55303e-09
123.194,2.64008e-08,3.4064e-09
123.759,2.29124e-08,2.82376e-09
124.389,2.41464e-08,3.08306e-09
124.956,2.25973e-08,2.84157e-09
125.586,2.36602e-08,2.90523e-09
126.257,1.91748e-08,2.38512e-09
127.068,1.61301e-08,2.04609e-09
127.851,1.71544e-08,2.25036e-09
128.687,1.51589e-08,2.02818e-09
129.504,1.62729e-08,2.09051e-09
130.298,1.91994e-08,2.40835e-09
131.072,1.81093e-08,2.24951e-09
131.91,1.49672e-08,1.96085e-09
132.716,1.54826e-08,1.96407e-09
133.739,1.29149e-08,1.63754e-09
134.748,1.63352e-08,2.07356e-09
135.486,1.70316e-08,2.21434e-09
136.266,1.92161e-08,2.52656e-09
137.075,1.51762e-08,1.95016e-09
137.896,1.83561e-08,2.33043e-09
138.585,2.0221e-08,2.56779e-09
139.34,1.48658e-08,1.94931e-09
140.267,1.70323e-08,2.18442e-09
141.051,1.66949e-08,2.07359e-09
141.956,1.49896e-08,1.90248e-09
142.871,1.48558e-08,1.82828e-09
