t_s,flux,flux_err
126.332,6.59769e-10,1.21449e-10
131.363,4.30646e-10,7.07979e-11
145.919,5.87809e-10,1.07319e-10
150.515,5.2391e-10,9.88257e-11
154.834,7.28816e-10,1.08647e-10
159.136,7.23659e-10,1.10245e-10
163.316,5.87815e-10,1.10881e-10
167.132,9.52846e-10,1.45161e-10
170.491,9.22175e-10,1.3597e-10
174.346,8.09529e-10,1.2068e-10
178.298,9.15073e-10,1.39407e-10
181.854,6.47099e-10,1.22064e-10
185.592,8.61018e-10,1.31172e-10
188.469,1.34024e-09,2.13366e-10
191.187,1.18351e-09,1.7643e-10
194.013,9.79975e-10,1.46088e-10
197.674,9.45024e-10,1.40878e-10
200.707,1.13895e-09,1.69787e-10
203.854,1.00698e-09,1.53407e-10
207.735,8.22903e-10,1.23935e-10
211.272,1.11215e-09,1.69429e-10
214.045,9.42247e-10,1.46724e-10
217.407,1.15411e-09,1.7582e-10
220.556,1.00983e-09,1.50537e-10
223.981,9.52338e-10,1.45082e-10
227.869,7.80227e-10,1.24211e-10
231.841,8.61484e-10,1.31241e-10
235.546,5.72356e-10,1.07964e-10
239.605,7.77761e-10,1.18487e-10
243.881,7.013e-10,1.06838e-10
248.004,6.42739e-10,1.2124e-10
251.37,5.51339e-10,1.07498e-10
255.826,6.15861e-10,1.24179e-10
258.809,8.40223e-10,1.49922e-10
262.734,7.22625e-10,1.10087e-10
266.937,6.25906e-10,1.14275e-10
270.62,6.00417e-10,1.13257e-10
274.735,4.67718e-10,8.53935e-11
278.871,5.87851e-10,1.07327e-10
282.306,5.30494e-10,1.06966e-10
286.471,4.91843e-10,8.97983e-11
291.677,3.62575e-10,6.83928e-11
297.627,3.83729e-10,7.48181e-11
302.56,4.28926e-10,8.36305e-11
308.888,3.00811e-10,6.06541e-11
315.023,3.82965e-10,7.46692e-11
320.507,4.01778e-10,7.57876e-11
325.241,4.6427e-10,8.75755e-11
331.113,3.64995e-10,6.6639e-11
336.969,2.76319e-10,5.57155e-11
344.736,3.01803e-10,6.29654e-11
350.552,3.27773e-10,7.33394e-11
369.064,2.88226e-10,6.4545e-11
395.005,2.06739e-10,4.65731e-11
421.627,1.99513e-10,4.39713e-11
457.533,1.61108e-10,3.62936e-11
490.411,1.97195e-10,4.33986e-11
517.521,2.15862e-10,4.72381e-11
550.322,1.17871e-10,2.67128e-11
602.112,1.19036e-10,2.61974e-11
642.499,1.74179e-10,3.90053e-11
691.114,8.34669e-11,1.89442e-11
761.564,7.4927e-11,1.6955e-11
838.9,7.43922e-11,1.6349e-11
951.427,4.32722e-11,9.85096e-12
1051.98,5.35636e-11,1.21389e-11
1170.75,5.51915e-11,1.24891e-11
1268.39,4.91162e-11,1.10317e-11
1382.42,6.25782e-11,1.41183e-11
1503.08,4.1384e-11,9.15988e-12
1702.25,3.07271e-11,5.44664e-12
18367.3,7.67494e-13,2.35425e-13
