t_s,flux,flux_err
100.326,1.9239e-09,2.86816e-10
101.351,1.67805e-09,2.50149e-10
102.267,2.01356e-09,3.00164e-10
103.229,1.8779e-09,2.79941e-10
104.136,1.91192e-09,2.85012e-10
105.263,1.67602e-09,2.49846e-10
106.017,2.79134e-09,4.1611e-10
107.199,1.65659e-09,1.98001e-10
115.732,1.54086e-09,2.29699e-10
117.111,1.38776e-09,2.06875e-10
118.399,1.41373e-09,2.1537e-10
119.574,1.63078e-09,2.43102e-10
120.961,1.08715e-09,1.65619e-10
122.611,1.55237e-09,2.36491e-10
123.868,1.27721e-09,1.94573e-10
125.376,1.34437e-09,2.04804e-10
126.561,1.4055e-09,2.0952e-10
127.951,1.23929e-09,1.92977e-10
129.27,1.4457e-09,2.15512e-10
130.846,1.0855e-09,1.65368e-10
132.652,1.24842e-09,1.86103e-10
134.14,1.20449e-09,1.79555e-10
135.709,1.1975e-09,1.78513e-10
137.055,1.43991e-09,2.19359e-10
138.386,1.43695e-09,2.28758e-10
139.757,1.2874e-09,1.91914e-10
141.156,1.1419e-09,1.70225e-10
143.052,1.05764e-09,1.57664e-10
144.843,1.00742e-09,1.50178e-10
146.673,9.91427e-10,1.47794e-10
148.437,1.23934e-09,1.8475e-10
150.132,1.02104e-09,1.52208e-10
151.705,1.19722e-09,1.82388e-10
153.77,8.14971e-10,1.24155e-10
155.97,8.7602e-10,1.3059e-10
157.714,1.36893e-09,2.04069e-10
159.336,9.78272e-10,1.45832e-10
161.171,1.23362e-09,1.83897e-10
162.68,1.35453e-09,2.01922e-10
164.335,1.02623e-09,1.59801e-10
166.448,9.06027e-10,1.35063e-10
168.349,1.00148e-09,1.49293e-10
170.156,9.65298e-10,1.43898e-10
172.226,8.9844e-10,1.36871e-10
174.166,1.08584e-09,1.61868e-10
176.239,7.62662e-10,1.13691e-10
178.572,8.30777e-10,1.23845e-10
180.945,7.39229e-10,1.10198e-10
183.291,9.67981e-10,1.5073e-10
185.69,7.35663e-10,1.12073e-10
187.642,9.12913e-10,1.42155e-10
189.741,9.21377e-10,1.40365e-10
192.353,6.59288e-10,9.8281e-11
194.7,8.52043e-10,1.27015e-10
197.119,7.24795e-10,1.12862e-10
199.718,6.20361e-10,9.24782e-11
202.712,7.44447e-10,1.10976e-10
205.89,5.77801e-10,8.61337e-11
209.196,5.17985e-10,7.72168e-11
212.33,6.39265e-10,9.52962e-11
215.389,5.77155e-10,8.60373e-11
218.658,6.37089e-10,9.49717e-11
222.399,2.9607e-10,6.17691e-11
226.02,4.39146e-10,6.54642e-11
230.278,3.8009e-10,6.71912e-11
233.644,5.23599e-10,7.97662e-11
237.549,5.00439e-10,7.46012e-11
241.079,3.56498e-10,6.50874e-11
245.114,2.59378e-10,4.73558e-11
249.738,3.44326e-10,5.88225e-11
254.159,3.27915e-10,5.98689e-11
257.851,3.24147e-10,6.11439e-11
262.038,3.34742e-10,6.11154e-11
265.231,3.67141e-10,6.4902e-11
268.754,3.3099e-10,6.04303e-11
274.368,1.80715e-10,3.29939e-11
279.685,3.72756e-10,6.58946e-11
284.374,2.59947e-10,4.74596e-11
289.648,2.41985e-10,4.41802e-11
293.594,3.17153e-10,5.98246e-11
297.523,3.04479e-10,5.559e-11
303.392,1.60204e-10,3.12358e-11
315.782,1.47684e-10,3.22593e-11
330.327,9.10107e-11,1.99594e-11
352.288,8.69102e-11,1.94744e-11
381.557,4.04114e-11,8.88029e-12
433.162,2.78594e-11,6.26225e-12
498.933,3.00392e-11,6.75222e-12
547.637,3.86557e-11,8.66177e-12
623.253,1.91035e-11,4.20215e-12
725.646,1.7462e-11,3.95835e-12
805.698,1.98777e-11,4.48694e-12
913.929,1.76195e-11,3.89132e-12
988.467,2.24321e-11,5.03701e-12
1084.24,1.82782e-11,4.14337e-12
1191.52,1.4858e-11,3.36449e-12
1300.36,1.60442e-11,3.64467e-12
1437.11,1.17367e-11,2.67466e-12
1604.36,8.21289e-12,1.85592e-12
1783.2,6.41137e-12,1.44908e-12
1951.65,9.49089e-12,1.71405e-12
5524.99,2.36426e-12,6.16259e-13
6091.53,2.75589e-12,7.187e-13
6984.56,1.42867e-12,2.8091e-13
17764.2,3.20806e-13,1.18817e-13
